LAMMPS data file via write_data, version 3 Mar 2020, timestep = 0

6830 atoms
3 atom types
29 bonds
1 bond types

-5.7758099999999999e+00 5.7758099999999999e+00 xlo xhi
-5.7758099999999999e+00 5.7758099999999999e+00 ylo yhi
-5.7758099999999999e+00 5.7758099999999999e+00 zlo zhi

Masses

1 1
2 1
3 1

Pair Coeffs # lj/cut

1 1 1
2 1 0.5
3 1 0.5

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # bond

1830 1801 2 -4.2706808851055698e+00 -3.9808711510083259e+00 5.6554974764094030e+00 2 2 -1
3710 3681 2 -5.0196980418170405e+00 -5.6081984295789109e+00 5.0303117250502938e+00 -1 -7 -9
5684 5655 2 -5.4933897301810370e+00 5.1126713022986205e+00 -4.9287439791018253e+00 8 8 -6
2664 2635 2 -4.0376074954387846e+00 -5.1195283767896731e+00 -4.9668652768547359e+00 -1 -5 4
6693 6664 3 -5.0933014670083736e+00 5.5383929674770753e+00 -5.7582754959995279e+00 -9 2 4
5966 5937 2 -5.4105613506027703e+00 -5.2225179401212287e+00 5.6035644043943940e+00 -1 2 0
782 753 2 -4.5309472724188620e+00 -5.2732919835324790e+00 -4.8349098110862538e+00 -5 -1 -7
6299 6270 3 -4.4123493768038777e+00 -4.8596337802184584e+00 5.4619976908567240e+00 -4 -1 11
940 911 2 -5.7177338385800729e+00 -4.6463713619383826e+00 5.4054452181458199e+00 0 4 -6
6180 6151 3 -2.1588330770473272e+00 -4.5696603067062194e+00 -3.8360120026149214e+00 -1 12 -3
3432 3403 2 -5.1618042789674030e+00 -4.5226090947761399e+00 -5.6983880685628030e+00 -2 -6 -3
3417 3388 2 -2.8217171159740659e+00 4.3706789450474623e+00 -5.4092320171729966e+00 5 -2 1
1011 982 2 -5.1693432510142650e+00 -5.4826776632799721e+00 -5.3470935526299606e+00 4 -2 2
5054 5025 2 -2.6384258026685448e+00 -4.7736572802734107e+00 5.7137680529781409e+00 -9 -6 0
2576 2547 2 -3.2925089613367331e+00 -3.8066755002782364e+00 -4.2076355340068998e+00 4 3 6
1094 1065 2 -2.4988542681272077e+00 -5.3745295954568579e+00 -4.8118849878521912e+00 3 5 -2
1178 1149 2 -3.6309813981705519e+00 -5.7317272168751146e+00 -4.6515822794631987e+00 5 -8 0
865 836 2 -2.9786825844793832e+00 -5.0203606278221091e+00 -5.1347632523954019e+00 2 -4 6
468 439 2 -1.3579340213185402e+00 -5.4238266033835938e+00 -4.6756523626883917e+00 10 -4 2
1874 1845 2 -2.7218977939063742e+00 5.7430874488618393e+00 -4.2133837746425389e+00 6 -2 2
875 846 2 -1.8938289140148925e+00 -5.0622135359994020e+00 -5.1820598447694959e+00 -5 -5 8
3977 3948 2 -3.9649926594424872e-01 -3.4726209150036493e+00 -4.0138655860538694e+00 -5 -1 -1
3485 3456 2 -2.4504703997920290e+00 -5.1640489857242198e+00 -4.0740854441984728e+00 -2 8 5
983 954 2 -3.0262842683486881e+00 -4.4315843537571782e+00 -4.2314656760867573e+00 -2 6 -9
3212 3183 2 -1.9005433588978244e+00 -5.3059593814755672e+00 -4.7186616273768731e+00 -5 -3 5
2753 2724 2 -8.7876136663594429e-01 -5.0083034499072054e+00 -3.9461583242363769e+00 0 4 1
5688 5659 2 -1.0113922371492892e+00 4.7831086106265364e+00 -4.6635200416284075e+00 -9 7 -1
1274 1245 2 8.3150568211748055e-01 -4.8244218718873242e+00 -4.1663870722943059e+00 -10 -1 2
3998 3969 2 7.0726575470746811e-03 -4.7052802892528449e+00 -4.6659711206898100e+00 -11 1 -3
2610 2581 2 2.7542482766112519e-01 -4.8370541042922799e+00 -4.2037675053427188e+00 -1 -4 8
617 588 2 -8.7514664878417592e-01 -5.2269880199088439e+00 -5.4829129601883313e+00 3 -7 1
5882 5853 2 -1.4883162922705098e-01 -5.6468804339435401e+00 -4.9716715894169701e+00 14 -7 -6
3011 2982 2 -5.4505580026041534e-01 -4.7257220765039847e+00 -4.5354343281175939e+00 11 0 1
1576 1547 2 2.0624152700199621e+00 -5.0162006567691408e+00 -5.3132351689152673e+00 12 0 4
5587 5558 2 1.5494498012335889e+00 -4.7019106770308552e+00 -5.4097508190626789e+00 -2 1 -4
5963 5934 2 1.0294862303696182e+00 5.7405992019061172e+00 4.6945138420076047e+00 -12 -7 -2
6768 6739 3 1.8270498961400423e+00 -4.8999136792364206e+00 -4.8688460899546397e+00 1 8 7
3709 3680 2 1.2931544717957075e+00 -5.5419384536123468e+00 -4.8553570802418395e+00 -1 3 7
6601 6572 3 1.3377093762140888e+00 5.5031679144717014e+00 -5.0890178542329698e+00 0 5 -3
5052 5023 2 8.6153916583456935e-01 5.2642080887088163e+00 -4.5735674477265231e+00 -4 4 8
2286 2257 2 1.0003447064296340e+00 -5.5242217745219717e+00 -4.3379962991768215e+00 -8 4 7
6171 6142 3 2.0320554812879719e+00 -5.4831077661647889e+00 5.4476488305961137e+00 -5 2 6
6509 6480 3 1.4540306452028260e+00 -5.6516134413315724e+00 5.0699504830581557e+00 4 4 3
5 1 1 2.0401342362429333e+00 -5.6540023410426334e+00 -4.8686159156946456e+00 0 2 -1
821 792 2 1.9994667514566367e+00 -4.1873743685808531e+00 5.0830424398259915e+00 6 -5 -6
6392 6363 3 1.9146293713132645e+00 -3.8009375092156512e+00 -4.8629167129847355e+00 1 -4 -2
3194 3165 2 2.2618818987460894e+00 5.4710666936971020e+00 -5.6224891519393925e+00 4 -4 4
6086 6057 2 2.5787312583349125e+00 -4.9892073613658754e+00 -4.7674244806736761e+00 0 -10 1
5477 5448 2 2.4481474015265969e+00 -5.4325105532280693e+00 -5.4538123199868593e+00 -1 -3 0
63 34 2 4.5674574600191562e+00 5.2437838971216442e+00 -4.7670248096946048e+00 -2 -9 -2
2482 2453 2 3.8012345445658537e+00 -5.7012766887533832e+00 -5.6303227361834942e+00 2 -4 -5
2777 2748 2 2.7245626573873980e+00 -4.8861029194933785e+00 -5.4427709370439388e+00 2 5 0
4297 4268 2 3.0504949784240027e+00 4.9322149764483489e+00 -5.3110963184798381e+00 2 5 -6
3549 3520 2 3.3181122853068667e+00 -5.7432457797928160e+00 5.6055579838407308e+00 -4 7 5
5917 5888 2 3.3545495255403321e+00 5.7101330934773049e+00 -5.0866313363459019e+00 -5 -1 1
2857 2828 2 3.2476609576186668e+00 -3.3467298853193963e+00 -4.6061321136418973e+00 -9 -4 4
4209 4180 2 3.9020980787749475e+00 -5.5356678580884786e+00 -4.1139182021756104e+00 4 -5 9
1589 1560 2 3.0852149241811162e+00 -5.7535934033150644e+00 -3.5003751321188186e+00 -5 5 1
2014 1985 2 4.9477000460711364e+00 -3.1096957386639028e+00 -5.3941806371529504e+00 -5 5 3
5520 5491 2 4.3862246240028657e+00 -4.0970955752724869e+00 -4.3956722725877677e+00 4 2 4
763 734 2 5.1365253813211877e+00 -5.4859655330865804e+00 5.3188492586758711e+00 -2 -5 4
3271 3242 2 5.7169897261952975e+00 -4.7962627684241346e+00 -4.6966224627523694e+00 3 -3 9
3577 3548 2 4.4006392772709804e+00 -5.0534948140145692e+00 -5.6006149332670878e+00 -2 3 11
4953 4924 2 4.5137381514884796e+00 -5.6303356874520443e+00 -4.7428533492052214e+00 1 -2 3
6092 6063 2 -4.9911348455852451e+00 -5.1024141561472778e+00 -4.1876746521480106e+00 -6 1 1
5240 5211 2 3.5533296858366246e+00 -5.2541807580636428e+00 5.6737061961473492e+00 2 -2 -3
2333 2304 2 -4.5328089384687473e+00 -3.2568680604101381e+00 -5.7485286832761604e+00 -6 2 3
489 460 2 5.6801648637666018e+00 -4.5767941375705936e+00 -5.2288003256380948e+00 2 -4 10
2627 2598 2 5.7132087654912542e+00 -3.0908355477879761e+00 -4.3122808031398030e+00 -1 -2 -6
6334 6305 3 -5.1459483354068132e+00 -4.1569438755754753e+00 -5.3128438864824385e+00 -4 0 -6
5438 5409 2 -5.4377188497121249e+00 -2.7656609954336742e+00 -5.1815891674113166e+00 0 -4 -3
2337 2308 2 -4.6696910578397395e+00 -4.3556600102780738e+00 -3.5111452213428755e+00 -4 -2 -2
850 821 2 -4.6230136929778984e+00 -4.3850295985946977e+00 5.6525265395021229e+00 9 -2 5
972 943 2 -3.0436157028249191e+00 -3.0661163133008551e+00 5.7501334387499190e+00 4 5 1
4465 4436 2 -3.2437320543760535e+00 -3.6430579442074147e+00 -5.1088577097491736e+00 1 -4 9
6260 6231 3 -3.1904066111317952e+00 -3.7274780799818861e+00 -5.6648171320025291e+00 8 3 -3
3189 3160 2 -2.9631496451036567e+00 -2.3274535872728124e+00 -5.3927512548459147e+00 -2 6 5
4422 4393 2 -5.0377645028915472e+00 -4.4359673699946418e+00 -4.7334860258678120e+00 -3 2 -3
1861 1832 2 -4.8516498104715557e+00 -3.6568871062143362e+00 5.3877606823791080e+00 -1 -1 -6
6525 6496 3 -3.8417018322777330e+00 -3.4918980142849358e+00 -5.5347161220135721e+00 3 4 3
6055 6026 2 -4.4419524213075015e+00 -3.6663474811732129e+00 4.6781665718360559e+00 -2 0 10
3570 3541 2 -4.3165631105413969e+00 -5.5318391063429990e+00 -5.4530422255641140e+00 -3 0 -5
6378 6349 3 -3.9544154420141457e+00 -4.0422204554221723e+00 -4.6310091791122536e+00 -2 -2 -11
3079 3050 2 -1.5188963576385233e+00 -2.9768497302294978e+00 -5.0519538236646344e+00 -3 0 2
3044 3015 2 -2.8189831206557323e+00 -3.8878557954613258e+00 5.5727251109041527e+00 1 6 2
2288 2259 2 -2.8553499068499386e+00 -3.8564346385102448e+00 -4.7936996268095715e+00 4 -5 -2
4315 4286 2 -2.4649178869956279e+00 -4.7856433355018178e+00 -5.1509663112434625e+00 -1 4 -2
5885 5856 2 -2.5372208053195520e+00 -4.1533112377273049e+00 -5.1663135225862744e+00 1 11 -6
6802 6773 3 -1.3540513113183319e+00 -3.8802646400994152e+00 -4.5559120928316137e+00 -6 7 3
5509 5480 2 -2.4963535239375529e+00 -4.5168657576377536e+00 -3.3033169634243875e+00 0 2 -1
3255 3226 2 -1.4941043719208698e+00 -3.3914663903655491e+00 -4.6940010784179922e+00 3 6 0
1063 1034 2 -1.1616774047143499e+00 -4.8724693583026664e+00 -4.3960632515743923e+00 -1 4 -3
6428 6399 3 -2.2942548623062367e+00 -4.3786501364006476e+00 -4.4231332198089168e+00 6 -11 9
823 794 2 -7.8838772635029641e-01 -3.2864605175733703e+00 -3.2214335223419668e+00 -1 -3 4
5472 5443 2 -2.1808736157839363e+00 -3.4271629153075884e+00 -5.7376894938689498e+00 -2 -11 4
4676 4647 2 -7.4344093741866249e-02 -4.7480678160879197e+00 5.3534509908835846e+00 2 -4 -7
2789 2760 2 -2.1579502155518746e+00 -5.1068731949971644e+00 -5.6884074620070830e+00 -9 -1 6
1659 1630 2 -1.0746025052304027e+00 -4.3662633527534016e+00 -4.5746969608040704e+00 0 -4 -12
4967 4938 2 2.2521032637644622e+00 -4.2012427054644093e+00 -5.0918934830110905e+00 0 5 -11
458 429 2 1.4165567606059198e-01 -4.1651482770095303e+00 -4.6895971961860017e+00 2 -1 4
624 595 2 2.7109621025849195e-01 -1.9131707688615338e+00 -5.3341208282590253e+00 -4 -1 -1
1808 1779 2 -4.7594335463295434e-01 -4.1913393294840473e+00 -5.6087089073760978e+00 -4 -7 -8
4201 4172 2 1.0934927947491238e+00 -3.4361192233783862e+00 5.5028946366663432e+00 2 2 -2
912 883 2 1.4211046418526587e+00 -3.7725066604582644e+00 -5.4058217127307717e+00 -6 -2 10
354 325 2 2.0996907500940019e+00 -3.5228018552990989e+00 -3.8928260603421991e+00 -9 -1 -3
4885 4856 2 5.2149024394002652e-01 -5.3079894722928707e+00 -4.9328948905796164e+00 -7 -10 13
1716 1687 2 1.6170462181187367e-01 -3.3597724192815175e+00 -4.1092651744918065e+00 -5 -2 -6
1807 1778 2 1.4094970415109700e+00 -4.2235376562536899e+00 -4.5727985023799391e+00 6 4 5
4371 4342 2 1.8741243702316344e+00 -2.9677709291185312e+00 -3.9746047995267082e+00 2 7 6
6184 6155 3 2.1772035294724246e+00 -3.9883106128896109e+00 -4.1698730448731096e+00 3 5 -2
3617 3588 2 2.6858596937508903e+00 -3.3647732036493392e+00 -3.5831287438228863e+00 -3 5 3
6818 6789 3 1.9590236728836565e+00 -3.5385039058709715e+00 -5.3736442973377843e+00 -1 -1 -2
1954 1925 2 2.2672272068577191e+00 -4.5764959447619518e+00 -4.7325547867493327e+00 -1 -4 -2
6290 6261 3 2.6709183407060593e+00 -4.4065794605160287e+00 5.6411628123223325e+00 3 -4 -4
666 637 2 4.6068838466906992e-01 -4.0205043280760124e+00 5.2424644634401041e+00 0 1 -2
4597 4568 2 2.7017772517798284e+00 -3.2154230776645152e+00 -4.9221919257593116e+00 2 10 2
3146 3117 2 3.2401251015349670e+00 -3.8898917056929831e+00 -4.6556486203743406e+00 -1 4 5
2165 2136 2 2.2790103353259479e+00 -3.5989758703045758e+00 -4.5693881587170377e+00 -2 5 3
3205 3176 2 4.2453108156863530e+00 -4.3317798015850242e+00 -4.8713945766704496e+00 0 -1 -5
3785 3756 2 2.6978713174516358e+00 -3.9348676965571219e+00 5.3583457897694293e+00 -2 3 0
1492 1463 2 2.4052005157052996e+00 -3.9519022201054494e+00 -5.7302684393055872e+00 -5 -7 -5
5673 5644 2 2.9003481860294045e+00 -3.8229975188612948e+00 -5.5970433009573428e+00 3 0 4
1668 1639 2 2.7041226889881758e+00 -2.7353206332365438e+00 5.6003078955729020e+00 3 -10 -2
6366 6337 3 3.2877470005443552e+00 -4.1967500305512520e+00 -5.5003749552404786e+00 1 0 -1
4157 4128 2 3.1618567225433938e+00 -4.4473331517676353e+00 -4.6263652829537101e+00 -7 2 -8
2546 2517 2 4.9512871629208641e+00 -3.9389814933158922e+00 -5.4283579229929568e+00 -2 2 -7
3845 3816 2 4.2834150404614295e+00 -4.4797451487693296e+00 5.6547182146087005e+00 -9 2 1
1681 1652 2 5.2158736232986351e+00 -3.7207369392412692e+00 -4.9915550594433107e+00 -4 11 5
4266 4237 2 3.1752192966921555e+00 -4.1044325194805538e+00 5.5594078880505755e+00 0 3 -5
2505 2476 2 5.6147826339635678e+00 -3.8131895408008076e+00 -5.5227768672038797e+00 3 8 -1
1825 1796 2 5.3520900161578107e+00 -2.7538017225866351e+00 -3.6844917713173380e+00 -1 7 0
5335 5306 2 4.8596351107288118e+00 -2.8803545793708580e+00 -4.4871415988642411e+00 2 5 2
1143 1114 2 4.8874112828349006e+00 -3.7339648139368355e+00 5.6237369151639953e+00 7 -2 -1
4200 4171 2 -5.7429332602136443e+00 -4.0453984364773250e+00 -5.0439065804916536e+00 -1 8 0
3831 3802 2 -4.4239672592908832e+00 -2.5437129840023314e+00 -4.8904308062449386e+00 -2 1 6
2981 2952 2 -5.0122566992982289e+00 -2.6164995865074143e+00 -4.9296807369489946e+00 -2 -4 4
587 558 2 -3.7561238702409634e+00 -1.6043856372361409e+00 5.4765629831885425e+00 3 -7 2
2837 2808 2 -5.7679012439642241e+00 -3.5537167967880361e+00 5.5900489540658738e+00 -5 -4 0
2679 2650 2 -4.2792360358618851e+00 -3.2074221206704880e+00 4.3588281217159350e+00 3 1 -9
4902 4873 2 -5.1332887419003779e+00 -2.0403604396439636e+00 -2.9637600086367395e+00 6 -5 1
