# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 20.7783 -0.221667 -1.10834
1000 21.4054 0.405383 2.02691
2000 22.3862 1.38616 6.9308
3000 22.588 1.58796 7.93979
4000 21.1983 0.19831 0.991549
5000 21.4786 0.478577 2.39289
6000 22.266 1.26604 6.33019
7000 21.2518 0.251793 1.25896
8000 21.1411 0.14114 0.705701
9000 20.5064 -0.493639 -2.4682
10000 21.5924 0.592388 2.96194
11000 21.01 0.0100454 0.0502269
12000 20.2278 -0.77222 -3.8611
13000 21.0529 0.0529147 0.264573
14000 21.948 0.947951 4.73976
15000 21.2018 0.201766 1.00883
16000 21.3707 0.370662 1.85331
17000 21.69 0.690006 3.45003
18000 22.1879 1.18789 5.93945
19000 21.7373 0.737342 3.68671
20000 21.0753 0.0752826 0.376413
21000 21.4591 0.459063 2.29532
22000 21.4341 0.434052 2.17026
23000 21.1682 0.168161 0.840803
24000 20.2596 -0.740442 -3.70221
25000 21.146 0.146034 0.730169
26000 20.602 -0.398038 -1.99019
27000 20.3874 -0.612628 -3.06314
28000 21.6049 0.604906 3.02453
29000 21.3103 0.310274 1.55137
30000 21.1178 0.117761 0.588807
31000 21.6248 0.624779 3.12389
32000 21.4273 0.42731 2.13655
33000 21.6158 0.615849 3.07924
34000 21.4784 0.478427 2.39214
35000 20.7391 -0.26086 -1.3043
36000 20.2753 -0.724733 -3.62366
37000 22.0754 1.07539 5.37697
38000 20.9304 -0.0696195 -0.348098
39000 21.2236 0.223607 1.11803
40000 22.0438 1.04385 5.21925
41000 21.737 0.736994 3.68497
42000 20.9792 -0.0207545 -0.103773
43000 21.4901 0.490058 2.45029
44000 21.4104 0.410392 2.05196
45000 20.466 -0.533979 -2.66989
46000 20.5125 -0.487518 -2.43759
47000 21.1532 0.153228 0.766141
48000 21.0179 0.0179271 0.0896353
49000 21.0104 0.0103778 0.0518892
50000 21.39 0.389976 1.94988
51000 20.5699 -0.430133 -2.15066
52000 20.6944 -0.305635 -1.52818
53000 20.9731 -0.0268602 -0.134301
54000 22.0154 1.01536 5.07679
55000 20.4574 -0.542649 -2.71325
56000 21.2904 0.290422 1.45211
57000 21.6604 0.660357 3.30178
58000 20.4878 -0.51225 -2.56125
59000 20.8295 -0.170487 -0.852434
60000 21.5481 0.548095 2.74047
61000 21.589 0.588995 2.94497
62000 21.0392 0.0392386 0.196193
63000 20.8995 -0.100482 -0.502409
64000 21.4027 0.402745 2.01372
65000 21.9512 0.951249 4.75624
66000 22.7384 1.73836 8.69181
67000 21.3384 0.338427 1.69213
68000 20.8334 -0.166595 -0.832976
69000 21.6549 0.654877 3.27438
70000 20.983 -0.0169585 -0.0847923
71000 21.4339 0.433902 2.16951
72000 21.7226 0.722573 3.61286
73000 20.2181 -0.781864 -3.90932
74000 21.4947 0.494743 2.47371
75000 20.4995 -0.500506 -2.50253
76000 21.8345 0.834544 4.17272
77000 20.4721 -0.527872 -2.63936
78000 20.956 -0.0440361 -0.220181
79000 21.5316 0.53159 2.65795
80000 21.7246 0.724554 3.62277
81000 20.8161 -0.183888 -0.919439
82000 21.262 0.262044 1.31022
83000 20.9033 -0.09666 -0.4833
84000 21.2746 0.274636 1.37318
85000 21.8046 0.804649 4.02325
86000 21.2885 0.288453 1.44227
87000 21.9806 0.980591 4.90295
88000 21.7859 0.785928 3.92964
89000 21.3771 0.377056 1.88528
90000 20.3558 -0.644183 -3.22091
91000 21.492 0.491989 2.45995
92000 21.3044 0.304434 1.52217
93000 20.406 -0.59395 -2.96975
94000 20.7164 -0.283592 -1.41796
95000 21.2936 0.293646 1.46823
96000 21.6358 0.635803 3.17901
97000 20.9582 -0.0417504 -0.208752
98000 21.0412 0.0411833 0.205916
99000 21.0039 0.00392632 0.0196316
100000 20.934 -0.0660326 -0.330163
101000 20.2834 -0.71655 -3.58275
102000 21.4413 0.441345 2.20672
103000 21.031 0.030961 0.154805
104000 20.837 -0.163032 -0.81516
105000 21.12 0.119954 0.59977
106000 21.021 0.0210085 0.105042
107000 21.1245 0.124526 0.622628
108000 21.865 0.864952 4.32476
109000 21.0706 0.0706045 0.353023
110000 20.9133 -0.0866719 -0.433359
111000 20.7402 -0.259784 -1.29892
112000 21.8828 0.882796 4.41398
113000 21.3265 0.326528 1.63264
114000 20.6939 -0.306082 -1.53041
115000 21.9222 0.922215 4.61108
116000 20.3295 -0.670529 -3.35265
117000 21.2051 0.205111 1.02556
118000 21.0021 0.00209431 0.0104715
119000 20.9365 -0.0634666 -0.317333
120000 21.2132 0.213235 1.06617
121000 20.0298 -0.970199 -4.85099
122000 21.3224 0.322394 1.61197
123000 22.0237 1.0237 5.1185
124000 21.5522 0.552157 2.76078
125000 20.1809 -0.819059 -4.0953
126000 20.8113 -0.188657 -0.943286
127000 20.9265 -0.0735003 -0.367502
128000 21.7677 0.767722 3.83861
129000 21.1908 0.19077 0.953851
130000 21.0454 0.045399 0.226995
131000 20.7465 -0.253499 -1.2675
132000 21.0018 0.00179883 0.00899416
133000 22.0236 1.02362 5.11808
134000 22.7786 1.77862 8.89309
135000 21.1335 0.133502 0.667512
136000 21.7893 0.789258 3.94629
137000 21.5403 0.540262 2.70131
138000 20.6419 -0.358067 -1.79034
139000 20.8191 -0.180935 -0.904675
140000 21.0943 0.0943484 0.471742
141000 21.1486 0.148566 0.742832
142000 21.1785 0.178516 0.892582
143000 21.2041 0.204058 1.02029
144000 21.0425 0.0424763 0.212381
145000 20.9027 -0.0973411 -0.486706
146000 22.1435 1.14347 5.71734
147000 22.024 1.02403 5.12017
148000 21.7682 0.7682 3.841
149000 21.3035 0.303474 1.51737
150000 21.5073 0.507265 2.53633
151000 20.8876 -0.112365 -0.561826
152000 22.423 1.42303 7.11516
153000 21.3997 0.399672 1.99836
154000 20.9352 -0.0647621 -0.32381
155000 20.8267 -0.173344 -0.866721
156000 20.9803 -0.0196551 -0.0982755
157000 21.0084 0.00838507 0.0419254
158000 21.5596 0.559583 2.79792
159000 21.4411 0.441105 2.20552
160000 21.0565 0.0565177 0.282588
161000 21.4396 0.439643 2.19821
162000 20.8384 -0.161598 -0.80799
163000 20.4684 -0.531584 -2.65792
164000 20.5093 -0.490709 -2.45354
165000 21.0634 0.0633743 0.316871
166000 21.5398 0.539758 2.69879
167000 21.0286 0.0286265 0.143133
168000 21.3353 0.335307 1.67654
169000 21.9155 0.915514 4.57757
170000 21.0387 0.0386782 0.193391
171000 21.0803 0.0802943 0.401472
172000 21.1946 0.194609 0.973045
173000 20.9083 -0.0916608 -0.458304
174000 21.0233 0.0232806 0.116403
175000 21.0046 0.00463391 0.0231696
176000 21.2357 0.235719 1.17859
177000 21.4034 0.403353 2.01677
178000 21.1567 0.156712 0.783558
179000 21.3443 0.344263 1.72131
180000 21.6162 0.616205 3.08103
181000 21.4069 0.406946 2.03473
182000 21.3695 0.369517 1.84759
183000 21.398 0.398005 1.99002
184000 21.6332 0.633225 3.16613
185000 20.9896 -0.0104085 -0.0520426
186000 21.4817 0.481698 2.40849
187000 20.9901 -0.0098609 -0.0493045
188000 20.617 -0.383001 -1.915
189000 20.4731 -0.526904 -2.63452
190000 20.6937 -0.306347 -1.53174
191000 21.7609 0.760885 3.80443
192000 20.9844 -0.0155853 -0.0779267
193000 21.2953 0.295304 1.47652
194000 20.7549 -0.245146 -1.22573
195000 21.2043 0.204281 1.0214
196000 22.355 1.35498 6.77488
197000 21.1381 0.138062 0.690311
198000 21.2526 0.252638 1.26319
199000 20.7028 -0.297156 -1.48578
200000 20.7484 -0.251618 -1.25809
201000 21.2987 0.298718 1.49359
202000 21.7216 0.721626 3.60813
203000 21.4619 0.461859 2.3093
204000 20.9192 -0.0808044 -0.404022
205000 21.9084 0.908382 4.54191
206000 21.0958 0.0957991 0.478995
207000 21.2849 0.284916 1.42458
208000 21.0737 0.0736541 0.36827
209000 21.2722 0.272228 1.36114
210000 20.4248 -0.575162 -2.87581
211000 21.596 0.595953 2.97976
212000 20.4824 -0.517603 -2.58801
213000 21.3691 0.369098 1.84549
214000 21.7093 0.709308 3.54654
215000 20.4556 -0.544385 -2.72192
216000 20.6927 -0.307261 -1.5363
217000 21.6691 0.669067 3.34533
218000 20.7886 -0.211368 -1.05684
219000 21.566 0.565955 2.82978
220000 21.3474 0.347418 1.73709
221000 20.5489 -0.4511 -2.2555
222000 20.6171 -0.382939 -1.91469
223000 21.8257 0.825661 4.1283
224000 21.4725 0.472459 2.36229
225000 21.7999 0.799908 3.99954
226000 20.9146 -0.0854495 -0.427248
227000 21.5917 0.591706 2.95853
228000 20.8174 -0.182629 -0.913143
229000 21.4012 0.401218 2.00609
230000 19.9695 -1.03047 -5.15236
231000 21.3716 0.37163 1.85815
232000 21.2539 0.253906 1.26953
233000 20.9089 -0.0911303 -0.455651
234000 21.0588 0.0588194 0.294097
235000 22.0684 1.06835 5.34177
236000 22.0964 1.0964 5.482
237000 21.2455 0.245502 1.22751
238000 21.7122 0.712174 3.56087
239000 20.9782 -0.0218395 -0.109198
240000 20.8886 -0.111416 -0.557082
241000 21.7156 0.715648 3.57824
242000 21.0669 0.0668755 0.334377
243000 20.9056 -0.0943793 -0.471897
244000 22.2696 1.26959 6.34797
245000 21.6397 0.639716 3.19858
246000 20.8574 -0.142583 -0.712913
247000 21.0337 0.0337041 0.168521
248000 22.1584 1.15837 5.79186
249000 21.0149 0.0149474 0.0747369
250000 20.691 -0.308999 -1.545
251000 20.4189 -0.581092 -2.90546
252000 21.2981 0.298121 1.4906
253000 21.3138 0.31381 1.56905
254000 20.8069 -0.193063 -0.965316
255000 21.7222 0.722187 3.61093
256000 20.5224 -0.477592 -2.38796
257000 20.1018 -0.898188 -4.49094
258000 21.3106 0.310592 1.55296
259000 20.6354 -0.364608 -1.82304
260000 20.7203 -0.279725 -1.39863
261000 21.8825 0.882477 4.41238
262000 21.1951 0.195072 0.975362
263000 20.7826 -0.217392 -1.08696
264000 21.6691 0.66909 3.34545
265000 20.9991 -0.000888744 -0.00444372
266000 21.1087 0.10874 0.543699
267000 21.6116 0.611583 3.05791
268000 20.5297 -0.470282 -2.35141
269000 21.1954 0.195363 0.976817
270000 21.6722 0.672231 3.36116
271000 21.8044 0.804369 4.02184
272000 21.6036 0.603612 3.01806
273000 20.9822 -0.0177531 -0.0887657
274000 21.7876 0.787582 3.93791
275000 21.627 0.627049 3.13524
276000 21.3188 0.318764 1.59382
277000 20.7298 -0.270171 -1.35086
278000 21.4489 0.448904 2.24452
279000 22.3389 1.33889 6.69447
280000 21.8778 0.877792 4.38896
281000 20.7421 -0.257889 -1.28945
282000 20.232 -0.768014 -3.84007
283000 20.8141 -0.185925 -0.929627
284000 20.5992 -0.400775 -2.00387
285000 20.6751 -0.324891 -1.62446
286000 21.6028 0.602822 3.01411
287000 21.161 0.160963 0.804815
288000 22.1191 1.11908 5.59538
289000 21.4272 0.427217 2.13608
290000 21.4636 0.463641 2.31821
291000 21.5011 0.501053 2.50526
292000 21.8627 0.862695 4.31347
293000 21.7669 0.766887 3.83444
294000 20.6884 -0.31155 -1.55775
295000 21.0335 0.0335429 0.167714
296000 21.5478 0.547823 2.73912
297000 20.5733 -0.426653 -2.13327
298000 21.8239 0.823859 4.1193
299000 21.7959 0.795868 3.97934
300000 21.9854 0.985405 4.92702
301000 21.7818 0.78175 3.90875
302000 21.1919 0.19193 0.959651
303000 21.393 0.392956 1.96478
304000 21.2081 0.208088 1.04044
305000 20.7256 -0.274422 -1.37211
306000 20.8792 -0.120792 -0.60396
307000 21.2749 0.274853 1.37426
308000 20.7165 -0.283545 -1.41773
309000 20.5393 -0.460699 -2.3035
310000 21.2483 0.248267 1.24134
311000 21.057 0.0570429 0.285215
312000 20.0029 -0.997139 -4.9857
313000 20.7604 -0.239641 -1.1982
314000 21.5329 0.532872 2.66436
315000 21.5691 0.569099 2.84549
316000 19.9202 -1.0798 -5.399
317000 20.3539 -0.64613 -3.23065
318000 20.4985 -0.501502 -2.50751
319000 21.155 0.154977 0.774883
320000 20.4899 -0.510093 -2.55046
321000 20.9717 -0.0282733 -0.141367
322000 20.492 -0.507955 -2.53978
323000 19.7642 -1.23578 -6.17889
324000 21.762 0.761974 3.80987
325000 20.3117 -0.68835 -3.44175
326000 21.2745 0.274498 1.37249
327000 20.6986 -0.301356 -1.50678
328000 22.1651 1.16509 5.82547
329000 20.3937 -0.606341 -3.0317
330000 20.8769 -0.123106 -0.61553
331000 22.2173 1.21733 6.08666
332000 21.5503 0.550273 2.75136
333000 20.5091 -0.490919 -2.45459
334000 21.0303 0.0303279 0.15164
335000 21.3343 0.334283 1.67141
336000 21.3113 0.311277 1.55638
337000 21.561 0.561038 2.80519
338000 20.8165 -0.183545 -0.917727
339000 21.306 0.305976 1.52988
340000 21.5005 0.500515 2.50258
341000 20.8022 -0.197759 -0.988793
342000 21.0335 0.0334561 0.16728
343000 21.0288 0.0287981 0.143991
344000 21.7284 0.728422 3.64211
345000 21.4367 0.436732 2.18366
346000 21.4192 0.419159 2.0958
347000 22.1826 1.18259 5.91293
348000 21.3169 0.316878 1.58439
349000 21.2271 0.22711 1.13555
350000 21.7589 0.758904 3.79452
351000 21.109 0.108986 0.54493
352000 20.0169 -0.983073 -4.91536
353000 21.4328 0.432816 2.16408
354000 21.4255 0.425524 2.12762
355000 20.7494 -0.250559 -1.25279
356000 21.5133 0.513281 2.5664
357000 21.0811 0.0810805 0.405402
358000 20.8663 -0.133652 -0.668258
359000 21.0666 0.0665608 0.332804
360000 21.0837 0.0836957 0.418479
361000 21.9133 0.913316 4.56658
362000 21.513 0.513016 2.56508
363000 20.4362 -0.563809 -2.81905
364000 20.3807 -0.619266 -3.09633
365000 21.5964 0.59644 2.9822
366000 20.9648 -0.0352049 -0.176025
367000 20.2503 -0.74971 -3.74855
368000 21.3082 0.308228 1.54114
369000 21.3935 0.393478 1.96739
370000 21.7482 0.748199 3.74099
371000 21.5132 0.513163 2.56582
372000 20.8194 -0.180585 -0.902927
373000 20.2579 -0.742106 -3.71053
374000 21.7384 0.738426 3.69213
375000 21.5513 0.551252 2.75626
376000 21.126 0.126019 0.630096
377000 20.9156 -0.0843549 -0.421775
378000 21.3584 0.3584 1.792
379000 20.8301 -0.169943 -0.849715
380000 21.8192 0.819175 4.09588
381000 21.968 0.968005 4.84003
382000 20.6952 -0.304802 -1.52401
383000 21.9176 0.917641 4.5882
384000 20.4304 -0.569575 -2.84788
385000 21.2315 0.231492 1.15746
386000 20.8642 -0.135837 -0.679184
387000 20.7756 -0.224395 -1.12198
388000 22.352 1.35204 6.76021
389000 20.7912 -0.208766 -1.04383
390000 21.8844 0.884412 4.42206
391000 20.7917 -0.208345 -1.04172
392000 20.9784 -0.0216187 -0.108093
393000 20.7686 -0.231413 -1.15706
394000 20.5835 -0.416472 -2.08236
395000 21.0086 0.0085978 0.042989
396000 20.4021 -0.597927 -2.98963
397000 21.4472 0.447218 2.23609
398000 20.9425 -0.0574848 -0.287424
399000 21.3881 0.38805 1.94025
400000 21.4596 0.459565 2.29783
401000 21.2513 0.251347 1.25673
402000 20.9834 -0.0165631 -0.0828155
403000 21.4987 0.498683 2.49341
404000 21.2692 0.26921 1.34605
405000 20.3682 -0.63183 -3.15915
406000 20.9852 -0.0148488 -0.0742438
407000 20.6868 -0.313229 -1.56614
408000 21.6927 0.692745 3.46373
409000 21.381 0.380952 1.90476
410000 20.4163 -0.583735 -2.91868
411000 20.8986 -0.10137 -0.506851
412000 21.0279 0.0279377 0.139689
413000 20.6862 -0.313755 -1.56878
414000 21.0481 0.048121 0.240605
415000 20.7462 -0.253827 -1.26913
416000 20.598 -0.401952 -2.00976
417000 21.5717 0.571741 2.85871
418000 20.698 -0.301956 -1.50978
419000 21.41 0.40996 2.0498
420000 21.0944 0.0944395 0.472197
421000 21.1473 0.147326 0.73663
422000 21.8299 0.829912 4.14956
423000 21.4301 0.43007 2.15035
424000 21.0507 0.0507429 0.253715
425000 21.0215 0.0215094 0.107547
426000 21.1402 0.140219 0.701094
427000 21.8779 0.877937 4.38968
428000 21.0951 0.0951055 0.475528
429000 21.8219 0.821861 4.10931
430000 20.7304 -0.26963 -1.34815
431000 21.3156 0.315553 1.57776
432000 21.3197 0.31975 1.59875
433000 21.0392 0.0391632 0.195816
434000 21.2104 0.210394 1.05197
435000 21.0678 0.0678348 0.339174
436000 20.9501 -0.0498849 -0.249425
437000 20.7958 -0.204199 -1.021
438000 20.9238 -0.0762406 -0.381203
439000 20.5733 -0.426728 -2.13364
440000 20.6053 -0.394728 -1.97364
441000 21.4459 0.445879 2.22939
442000 21.4393 0.439284 2.19642
443000 21.9376 0.93757 4.68785
444000 21.4698 0.469771 2.34885
445000 21.2439 0.243889 1.21945
446000 21.9448 0.944818 4.72409
447000 20.6556 -0.344364 -1.72182
448000 20.1703 -0.829675 -4.14838
449000 20.4112 -0.588833 -2.94417
450000 21.1297 0.129699 0.648496
451000 20.8844 -0.115566 -0.577829
452000 20.8664 -0.13361 -0.668051
453000 20.8409 -0.159057 -0.795285
454000 21.4115 0.411466 2.05733
455000 19.5675 -1.43247 -7.16237
456000 21.152 0.151965 0.759825
457000 22.6059 1.60594 8.02969
458000 21.809 0.809005 4.04503
459000 21.0831 0.083067 0.415335
460000 21.159 0.158978 0.794891
461000 20.9195 -0.0804806 -0.402403
462000 20.3903 -0.609747 -3.04873
463000 21.344 0.343955 1.71977
464000 21.5563 0.5563 2.7815
465000 21.2054 0.205353 1.02677
466000 21.7601 0.760088 3.80044
467000 20.9574 -0.0426082 -0.213041
468000 20.5395 -0.460466 -2.30233
469000 21.0597 0.0597195 0.298597
470000 21.0271 0.0270554 0.135277
471000 21.8686 0.868644 4.34322
472000 21.3382 0.338161 1.69081
473000 21.415 0.414967 2.07484
474000 20.8084 -0.191643 -0.958213
475000 20.4639 -0.536058 -2.68029
476000 21.0474 0.0474124 0.237062
477000 20.9486 -0.0514442 -0.257221
478000 21.1745 0.174468 0.872339
479000 20.3943 -0.605726 -3.02863
480000 20.3967 -0.603317 -3.01658
481000 20.9766 -0.0233581 -0.116791
482000 21.8854 0.885361 4.4268
483000 22.5033 1.50333 7.51667
484000 20.5815 -0.418524 -2.09262
485000 20.6796 -0.320401 -1.602
486000 20.6132 -0.38684 -1.9342
487000 20.4708 -0.529188 -2.64594
488000 21.0031 0.0030818 0.015409
489000 21.5865 0.58649 2.93245
490000 20.5119 -0.488102 -2.44051
491000 21.2012 0.201221 1.00611
492000 21.5237 0.523717 2.61859
493000 21.8672 0.867248 4.33624
