# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 7.59055 0.590552 2.95276
1000 7.09534 0.0953367 0.476683
2000 6.78357 -0.216435 -1.08217
3000 7.50749 0.507485 2.53743
4000 6.9704 -0.029595 -0.147975
5000 7.71528 0.715282 3.57641
6000 8.00514 1.00514 5.02572
7000 7.8739 0.873896 4.36948
8000 7.33165 0.331646 1.65823
9000 7.23091 0.230914 1.15457
10000 6.86031 -0.139695 -0.698473
11000 6.92675 -0.0732454 -0.366227
12000 6.93153 -0.0684731 -0.342366
13000 7.63394 0.633944 3.16972
14000 7.67286 0.672862 3.36431
15000 8.19361 1.19361 5.96805
16000 8.24295 1.24295 6.21475
17000 8.2758 1.2758 6.379
18000 8.78022 1.78022 8.9011
19000 7.91142 0.911425 4.55712
20000 7.2442 0.2442 1.221
21000 8.02865 1.02865 5.14324
22000 7.88351 0.88351 4.41755
23000 6.61378 -0.386216 -1.93108
24000 6.8009 -0.199096 -0.99548
25000 7.01286 0.0128623 0.0643114
26000 6.86938 -0.130621 -0.653105
27000 6.53671 -0.463285 -2.31643
28000 7.13363 0.133627 0.668134
29000 7.20357 0.203571 1.01785
30000 7.41535 0.415352 2.07676
31000 7.25302 0.253022 1.26511
32000 6.83629 -0.163708 -0.81854
33000 7.16789 0.167889 0.839446
34000 7.19878 0.198777 0.993885
35000 6.95345 -0.0465519 -0.23276
36000 6.98094 -0.0190641 -0.0953203
37000 6.85302 -0.146982 -0.734911
38000 6.87003 -0.129969 -0.649844
39000 7.32577 0.325772 1.62886
40000 6.66442 -0.335584 -1.67792
41000 6.25792 -0.742079 -3.71039
42000 6.80832 -0.191683 -0.958415
43000 6.85346 -0.146538 -0.732689
44000 6.59346 -0.406544 -2.03272
45000 6.06281 -0.93719 -4.68595
46000 7.14695 0.14695 0.734751
47000 6.46677 -0.533234 -2.66617
48000 7.38937 0.389365 1.94683
49000 7.22652 0.226519 1.1326
50000 6.93479 -0.0652065 -0.326032
51000 7.49487 0.494866 2.47433
52000 7.15666 0.156656 0.78328
53000 6.35968 -0.640324 -3.20162
54000 7.60268 0.602682 3.01341
55000 6.98461 -0.015387 -0.0769351
56000 7.76947 0.769469 3.84735
57000 7.6679 0.667897 3.33948
58000 7.25701 0.257014 1.28507
59000 7.55608 0.556082 2.78041
60000 7.62581 0.625805 3.12903
61000 7.22709 0.227095 1.13547
62000 6.91179 -0.0882112 -0.441056
63000 7.59875 0.598745 2.99373
64000 6.86493 -0.135069 -0.675344
65000 7.34186 0.341863 1.70931
66000 7.42807 0.428072 2.14036
67000 7.3656 0.365605 1.82802
68000 7.72969 0.729688 3.64844
69000 7.81193 0.811928 4.05964
70000 7.77285 0.772847 3.86423
71000 7.08192 0.0819229 0.409614
72000 7.74703 0.747032 3.73516
73000 7.44134 0.441339 2.20669
74000 7.09517 0.0951667 0.475833
75000 7.28573 0.285726 1.42863
76000 7.32794 0.327944 1.63972
77000 6.82302 -0.176975 -0.884876
78000 6.10913 -0.890869 -4.45435
79000 6.18935 -0.810651 -4.05325
80000 7.03136 0.0313609 0.156804
81000 7.1508 0.150805 0.754025
82000 7.18164 0.181639 0.908197
83000 7.09626 0.0962639 0.48132
84000 7.27503 0.275028 1.37514
85000 6.95298 -0.0470194 -0.235097
86000 6.88145 -0.118547 -0.592736
87000 6.91 -0.0899986 -0.449993
88000 7.52469 0.524689 2.62344
89000 7.52792 0.527923 2.63962
90000 7.2306 0.230595 1.15298
91000 6.52931 -0.470689 -2.35345
92000 7.44867 0.448666 2.24333
93000 7.24354 0.243538 1.21769
94000 7.35152 0.351518 1.75759
95000 7.04878 0.0487836 0.243918
96000 6.83884 -0.161162 -0.805811
97000 7.02768 0.0276795 0.138398
98000 6.36201 -0.637987 -3.18994
99000 7.32531 0.325312 1.62656
100000 6.74812 -0.251881 -1.25941
101000 6.80969 -0.190312 -0.951558
102000 6.87569 -0.124312 -0.621558
103000 6.83651 -0.163491 -0.817456
104000 7.19727 0.197266 0.986331
105000 6.89766 -0.102343 -0.511717
106000 7.03679 0.0367909 0.183954
107000 7.04276 0.0427575 0.213787
108000 6.66054 -0.339463 -1.69731
109000 6.90779 -0.0922113 -0.461057
110000 7.88465 0.884648 4.42324
111000 7.59083 0.590834 2.95417
112000 7.7256 0.725605 3.62802
113000 8.2722 1.2722 6.36099
114000 7.6321 0.632102 3.16051
115000 7.91518 0.915179 4.5759
116000 7.59126 0.591261 2.95631
117000 7.70851 0.708508 3.54254
118000 7.67963 0.679632 3.39816
119000 7.79686 0.79686 3.9843
120000 7.06727 0.0672727 0.336364
121000 6.46579 -0.534206 -2.67103
122000 6.90928 -0.0907204 -0.453602
123000 7.09552 0.0955245 0.477622
124000 7.39594 0.395938 1.97969
125000 7.61804 0.618042 3.09021
126000 7.77653 0.776525 3.88263
127000 7.66206 0.662058 3.31029
128000 7.36714 0.367142 1.83571
129000 7.57267 0.572667 2.86334
130000 7.02734 0.0273412 0.136706
131000 7.55726 0.557259 2.78629
132000 7.40495 0.404953 2.02476
133000 7.57472 0.574716 2.87358
134000 7.57687 0.576865 2.88433
135000 7.42797 0.427972 2.13986
136000 7.16774 0.167738 0.838692
137000 6.83257 -0.167431 -0.837157
138000 6.80035 -0.199654 -0.998271
139000 7.11092 0.110922 0.554609
140000 6.69005 -0.309954 -1.54977
141000 6.79316 -0.206835 -1.03418
142000 6.03187 -0.968135 -4.84067
143000 6.32753 -0.672473 -3.36236
144000 6.99966 -0.000340374 -0.00170187
145000 6.87891 -0.121094 -0.605471
146000 7.48024 0.480245 2.40122
147000 7.89562 0.895615 4.47808
148000 7.6877 0.687696 3.43848
149000 7.90695 0.90695 4.53475
150000 7.78171 0.781712 3.90856
151000 7.82968 0.829683 4.14841
152000 7.68352 0.683517 3.41759
153000 6.60252 -0.397478 -1.98739
154000 6.43873 -0.561268 -2.80634
155000 6.39459 -0.605415 -3.02707
156000 7.11945 0.119448 0.59724
157000 7.15307 0.15307 0.765352
158000 7.01105 0.0110516 0.055258
159000 7.81333 0.813333 4.06666
160000 7.53512 0.535117 2.67559
161000 7.54998 0.54998 2.7499
162000 8.08142 1.08142 5.40709
163000 7.24276 0.242761 1.2138
164000 7.44374 0.443735 2.21868
165000 8.18728 1.18728 5.93641
166000 7.30516 0.305159 1.5258
167000 7.21224 0.212245 1.06122
168000 8.13056 1.13056 5.65282
169000 8.35529 1.35529 6.77647
170000 8.18627 1.18627 5.93135
171000 8.45991 1.45991 7.29957
172000 8.35362 1.35362 6.76812
173000 7.96778 0.967776 4.83888
174000 7.25576 0.255759 1.2788
175000 7.79743 0.797426 3.98713
176000 7.31467 0.314669 1.57334
177000 7.22319 0.223186 1.11593
178000 7.46354 0.463542 2.31771
179000 7.95794 0.957937 4.78968
180000 7.57719 0.577186 2.88593
181000 7.48716 0.487164 2.43582
182000 7.80205 0.802051 4.01026
183000 7.70364 0.703644 3.51822
184000 7.43089 0.430893 2.15447
185000 7.4668 0.466797 2.33398
186000 6.91418 -0.0858248 -0.429124
187000 6.89578 -0.104217 -0.521085
188000 7.1796 0.179605 0.898025
189000 7.50745 0.507453 2.53727
190000 7.50083 0.500831 2.50416
191000 7.46105 0.461054 2.30527
192000 7.77664 0.776635 3.88318
193000 7.56352 0.563518 2.81759
194000 7.51163 0.511631 2.55815
195000 7.32111 0.321109 1.60554
196000 7.72145 0.721454 3.60727
197000 8.02912 1.02912 5.14558
198000 7.96667 0.966665 4.83333
199000 7.70931 0.709308 3.54654
200000 7.8061 0.806103 4.03051
201000 7.732 0.731998 3.65999
202000 8.13108 1.13108 5.65538
203000 7.98804 0.988039 4.94019
204000 7.47986 0.479864 2.39932
205000 7.13742 0.137417 0.687086
206000 7.96029 0.96029 4.80145
207000 7.82993 0.829926 4.14963
208000 8.68917 1.68917 8.44586
209000 8.34178 1.34178 6.70892
210000 8.31569 1.31569 6.57846
211000 8.25465 1.25465 6.27326
212000 8.16435 1.16435 5.82176
213000 8.60424 1.60424 8.02118
214000 7.9683 0.968296 4.84148
215000 7.88733 0.887333 4.43666
216000 8.16828 1.16828 5.8414
217000 7.85223 0.85223 4.26115
218000 7.81105 0.811047 4.05523
219000 7.62474 0.624741 3.1237
220000 7.36898 0.368977 1.84488
221000 7.83154 0.831537 4.15768
222000 8.13709 1.13709 5.68544
223000 7.82989 0.82989 4.14945
224000 7.20508 0.205082 1.02541
225000 6.95069 -0.0493133 -0.246566
226000 7.42432 0.424322 2.12161
227000 7.68235 0.68235 3.41175
228000 7.76198 0.761977 3.80988
229000 7.33845 0.338446 1.69223
230000 7.51464 0.514641 2.57321
231000 7.79632 0.796325 3.98162
232000 6.80684 -0.193162 -0.965811
233000 7.49269 0.492694 2.46347
234000 7.49806 0.498064 2.49032
235000 8.00022 1.00022 5.00108
236000 7.50032 0.500316 2.50158
237000 7.49585 0.495855 2.47927
238000 7.63433 0.634335 3.17167
239000 7.82974 0.829737 4.14868
240000 7.80811 0.808115 4.04057
241000 7.61575 0.615755 3.07877
242000 7.74528 0.745283 3.72641
243000 8.07874 1.07874 5.39371
244000 7.05621 0.0562113 0.281056
245000 7.99026 0.990261 4.95131
246000 7.34163 0.341625 1.70813
247000 7.70117 0.701166 3.50583
248000 7.29731 0.297309 1.48655
249000 7.53963 0.53963 2.69815
250000 7.55051 0.550507 2.75253
251000 7.39672 0.396719 1.9836
252000 7.3976 0.397596 1.98798
253000 8.16445 1.16445 5.82226
254000 7.92289 0.922889 4.61445
255000 8.18374 1.18374 5.91871
256000 8.23593 1.23593 6.17963
257000 8.72816 1.72816 8.64079
258000 8.38572 1.38572 6.92859
259000 7.39331 0.39331 1.96655
260000 7.38711 0.387109 1.93554
261000 7.41429 0.41429 2.07145
262000 7.48957 0.489566 2.44783
263000 7.75616 0.756159 3.7808
264000 7.31741 0.317412 1.58706
265000 6.97419 -0.0258051 -0.129025
266000 6.9365 -0.0634959 -0.317479
267000 6.66204 -0.337957 -1.68979
268000 6.74104 -0.258956 -1.29478
269000 6.88281 -0.117187 -0.585934
270000 7.53209 0.532095 2.66047
271000 7.1569 0.156904 0.784522
272000 7.05378 0.0537799 0.268899
273000 7.07492 0.0749158 0.374579
