# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 8.86314 0.863144 4.31572
1000 8.37894 0.378939 1.89469
2000 8.47435 0.474351 2.37176
3000 7.67583 -0.324174 -1.62087
4000 7.85969 -0.140308 -0.701539
5000 7.90525 -0.0947459 -0.473729
6000 8.06589 0.0658907 0.329454
7000 7.91108 -0.088917 -0.444585
8000 8.13265 0.132647 0.663234
9000 8.01318 0.0131772 0.0658861
10000 8.11738 0.117384 0.586918
11000 8.06481 0.0648109 0.324054
12000 7.76238 -0.237618 -1.18809
13000 8.59469 0.59469 2.97345
14000 7.92246 -0.0775365 -0.387682
15000 7.98114 -0.0188592 -0.094296
16000 8.13766 0.137663 0.688316
17000 7.48252 -0.517483 -2.58742
18000 7.50123 -0.49877 -2.49385
19000 7.83877 -0.161225 -0.806126
20000 7.9212 -0.0788037 -0.394019
21000 8.37646 0.376455 1.88228
22000 7.13363 -0.866368 -4.33184
23000 7.46019 -0.539812 -2.69906
24000 7.10483 -0.895171 -4.47585
25000 7.52401 -0.475989 -2.37995
26000 7.78683 -0.213173 -1.06587
27000 8.06676 0.0667619 0.333809
28000 7.48721 -0.512792 -2.56396
29000 7.23178 -0.768217 -3.84108
30000 7.25449 -0.745505 -3.72753
31000 7.04593 -0.95407 -4.77035
32000 8.02012 0.0201246 0.100623
33000 7.86486 -0.135136 -0.675679
34000 8.08391 0.0839097 0.419549
35000 7.73507 -0.264927 -1.32464
36000 7.76044 -0.239555 -1.19778
37000 8.58401 0.584007 2.92003
38000 8.65643 0.656434 3.28217
39000 8.57825 0.578255 2.89127
40000 8.78578 0.785784 3.92892
41000 8.23625 0.236246 1.18123
42000 8.84933 0.849332 4.24666
43000 8.47427 0.474268 2.37134
44000 8.25238 0.252382 1.26191
45000 7.86709 -0.132915 -0.664574
46000 8.19882 0.19882 0.994102
47000 8.87579 0.875788 4.37894
48000 8.36252 0.362517 1.81258
49000 7.62106 -0.378945 -1.89472
50000 7.0689 -0.9311 -4.6555
51000 7.6526 -0.347403 -1.73702
52000 8.19505 0.195046 0.975231
53000 7.99371 -0.00628574 -0.0314287
54000 7.74288 -0.257124 -1.28562
55000 7.64643 -0.353574 -1.76787
56000 7.77554 -0.224456 -1.12228
57000 7.38835 -0.611651 -3.05826
58000 7.22868 -0.771324 -3.85662
59000 6.72198 -1.27802 -6.39009
60000 6.61887 -1.38113 -6.90564
61000 7.57912 -0.420885 -2.10442
62000 8.04534 0.0453415 0.226708
63000 7.64496 -0.355035 -1.77518
64000 7.50648 -0.493523 -2.46761
65000 7.30123 -0.698773 -3.49386
66000 8.22607 0.226074 1.13037
67000 8.09318 0.0931841 0.46592
68000 8.11887 0.11887 0.594351
69000 7.96932 -0.0306823 -0.153411
70000 7.88711 -0.112887 -0.564437
71000 8.00058 0.000582369 0.00291185
72000 7.89639 -0.103605 -0.518026
73000 8.42714 0.427139 2.1357
74000 8.61951 0.619506 3.09753
75000 8.18048 0.180484 0.902422
76000 8.48946 0.48946 2.4473
77000 8.28587 0.285868 1.42934
78000 8.11063 0.110633 0.553166
79000 7.43656 -0.563442 -2.81721
80000 7.72443 -0.275572 -1.37786
81000 6.79946 -1.20054 -6.00268
82000 7.09333 -0.906675 -4.53337
83000 7.58631 -0.413687 -2.06843
84000 7.8572 -0.142801 -0.714006
85000 7.68761 -0.312391 -1.56195
86000 8.00881 0.00880659 0.044033
87000 7.9827 -0.0173007 -0.0865037
88000 8.13447 0.13447 0.672351
89000 8.28605 0.286053 1.43027
90000 7.68361 -0.316392 -1.58196
91000 8.3391 0.339095 1.69548
92000 8.37337 0.373366 1.86683
93000 8.52593 0.525928 2.62964
94000 7.33538 -0.664616 -3.32308
95000 7.02309 -0.976909 -4.88454
96000 7.42211 -0.577887 -2.88944
97000 7.79842 -0.20158 -1.0079
98000 7.52639 -0.473607 -2.36803
99000 7.72703 -0.272974 -1.36487
100000 7.62384 -0.376162 -1.88081
101000 7.68034 -0.319661 -1.5983
102000 7.55384 -0.44616 -2.2308
103000 8.44739 0.44739 2.23695
104000 8.45831 0.45831 2.29155
105000 8.48749 0.487495 2.43747
106000 8.43575 0.435749 2.17874
107000 8.48983 0.489828 2.44914
108000 7.6401 -0.359897 -1.79948
109000 7.52785 -0.472148 -2.36074
110000 8.13021 0.130213 0.651065
111000 7.93581 -0.0641883 -0.320942
112000 7.53682 -0.46318 -2.3159
113000 7.92802 -0.0719769 -0.359884
114000 7.62149 -0.378514 -1.89257
115000 8.17143 0.171434 0.857169
116000 8.36208 0.362082 1.81041
117000 8.21105 0.211051 1.05525
118000 8.14695 0.146948 0.734741
119000 8.93014 0.93014 4.6507
120000 8.58802 0.588017 2.94008
121000 8.33985 0.339853 1.69927
122000 8.35445 0.354455 1.77227
123000 7.8401 -0.159901 -0.799504
124000 8.55055 0.550552 2.75276
125000 7.43368 -0.56632 -2.8316
126000 7.46699 -0.533011 -2.66505
127000 7.81528 -0.18472 -0.923601
128000 7.87259 -0.127406 -0.63703
129000 7.53492 -0.465082 -2.32541
130000 7.99817 -0.00183484 -0.00917422
131000 7.78942 -0.210577 -1.05288
132000 7.89915 -0.100852 -0.504261
133000 7.94503 -0.0549719 -0.27486
134000 8.49648 0.496484 2.48242
135000 8.78551 0.785507 3.92754
136000 8.44484 0.444836 2.22418
137000 8.17809 0.178088 0.890442
138000 7.39701 -0.602993 -3.01497
139000 7.60946 -0.39054 -1.9527
140000 7.37581 -0.62419 -3.12095
141000 8.30276 0.302761 1.5138
142000 8.19454 0.194536 0.972678
143000 8.77864 0.778638 3.89319
144000 7.35069 -0.649314 -3.24657
145000 7.75394 -0.24606 -1.2303
146000 8.55342 0.553421 2.7671
147000 8.47538 0.475384 2.37692
148000 9.18112 1.18112 5.90558
149000 8.64207 0.642068 3.21034
150000 7.81167 -0.188327 -0.941634
151000 7.93856 -0.0614425 -0.307213
152000 8.34565 0.34565 1.72825
153000 8.64956 0.649561 3.2478
154000 8.42743 0.427429 2.13714
155000 7.61965 -0.380353 -1.90177
156000 7.78654 -0.213458 -1.06729
157000 7.83214 -0.167865 -0.839325
158000 8.28798 0.287979 1.4399
159000 8.38247 0.382472 1.91236
160000 8.21001 0.210009 1.05005
161000 7.72437 -0.275628 -1.37814
162000 7.59434 -0.405657 -2.02829
163000 8.45536 0.455361 2.2768
164000 8.79963 0.799629 3.99815
165000 9.20823 1.20823 6.04117
166000 8.98639 0.98639 4.93195
167000 9.0942 1.0942 5.471
168000 8.89246 0.892455 4.46228
169000 8.94451 0.944514 4.72257
170000 8.75282 0.752816 3.76408
171000 8.19944 0.199436 0.997178
172000 7.64153 -0.358471 -1.79235
173000 8.42315 0.423145 2.11573
174000 7.98994 -0.0100605 -0.0503027
175000 8.40256 0.402562 2.01281
176000 7.41136 -0.588642 -2.94321
177000 6.83378 -1.16622 -5.83112
178000 7.26123 -0.738774 -3.69387
179000 8.05486 0.0548572 0.274286
180000 7.82735 -0.172654 -0.863272
181000 7.67353 -0.326473 -1.63237
182000 7.52864 -0.471357 -2.35678
183000 7.38203 -0.61797 -3.08985
184000 7.94391 -0.0560881 -0.280441
185000 7.10851 -0.891491 -4.45745
186000 7.9569 -0.043099 -0.215495
187000 7.89006 -0.109941 -0.549703
188000 8.44176 0.441756 2.20878
189000 8.52346 0.523459 2.61729
190000 8.08917 0.0891738 0.445869
191000 7.99743 -0.00257224 -0.0128612
192000 8.078 0.0779984 0.389992
193000 7.37067 -0.629327 -3.14664
194000 7.57456 -0.425443 -2.12722
195000 7.18883 -0.811169 -4.05584
196000 7.40334 -0.596656 -2.98328
197000 7.58076 -0.419238 -2.09619
198000 7.80006 -0.199944 -0.999721
199000 6.96377 -1.03623 -5.18116
200000 7.70989 -0.290109 -1.45055
201000 6.8065 -1.1935 -5.96752
202000 7.88922 -0.110775 -0.553876
203000 8.09869 0.0986875 0.493438
204000 8.28772 0.287722 1.43861
205000 7.72738 -0.272619 -1.3631
206000 7.80326 -0.19674 -0.983699
207000 8.12507 0.125075 0.625373
208000 8.63427 0.634269 3.17135
209000 9.20858 1.20858 6.04289
210000 8.88304 0.883035 4.41518
211000 8.61415 0.614151 3.07075
212000 8.03196 0.0319553 0.159776
213000 7.95434 -0.0456573 -0.228287
214000 7.8914 -0.108596 -0.542979
215000 7.96803 -0.0319708 -0.159854
216000 8.47033 0.470333 2.35166
217000 7.92522 -0.0747813 -0.373906
218000 7.60822 -0.39178 -1.9589
219000 6.88885 -1.11115 -5.55574
220000 7.03748 -0.962521 -4.8126
221000 7.05947 -0.940531 -4.70265
222000 7.54946 -0.450537 -2.25269
223000 8.1676 0.1676 0.838001
224000 8.33144 0.331436 1.65718
225000 8.16459 0.164591 0.822956
226000 8.28164 0.281642 1.40821
227000 8.52453 0.524525 2.62263
228000 7.99293 -0.00706834 -0.0353417
229000 8.50677 0.506766 2.53383
230000 7.66878 -0.331219 -1.6561
231000 7.50545 -0.494551 -2.47276
232000 7.42972 -0.570281 -2.85141
233000 7.99767 -0.00233359 -0.011668
234000 8.04195 0.0419468 0.209734
235000 7.87019 -0.129809 -0.649046
236000 7.51252 -0.48748 -2.4374
237000 8.47081 0.470808 2.35404
238000 8.45174 0.451736 2.25868
239000 8.48257 0.482567 2.41284
240000 7.89291 -0.107092 -0.535458
241000 7.49572 -0.504284 -2.52142
242000 7.09174 -0.908256 -4.54128
243000 7.07424 -0.925757 -4.62878
244000 8.29552 0.295517 1.47758
245000 7.59831 -0.401687 -2.00843
246000 8.24243 0.242428 1.21214
247000 8.53167 0.53167 2.65835
248000 8.34895 0.34895 1.74475
249000 7.3648 -0.635204 -3.17602
250000 7.27966 -0.720336 -3.60168
251000 7.9566 -0.0434037 -0.217018
252000 7.82963 -0.170365 -0.851825
253000 7.831 -0.169004 -0.84502
254000 8.7241 0.724105 3.62052
255000 8.08466 0.0846557 0.423278
256000 8.48695 0.48695 2.43475
257000 7.90098 -0.0990171 -0.495085
258000 8.46821 0.468205 2.34103
259000 8.72246 0.722455 3.61228
260000 7.97026 -0.0297412 -0.148706
261000 8.26753 0.267533 1.33767
262000 8.59336 0.593357 2.96679
263000 8.61387 0.613872 3.06936
264000 8.11362 0.113615 0.568075
265000 7.93357 -0.0664318 -0.332159
266000 8.40762 0.407618 2.03809
267000 8.75266 0.752659 3.7633
268000 8.71881 0.718814 3.59407
269000 8.54261 0.542607 2.71303
270000 7.97954 -0.020464 -0.10232
271000 8.46208 0.462078 2.31039
272000 9.18132 1.18132 5.90661
273000 8.95905 0.959048 4.79524
274000 8.30902 0.309022 1.54511
275000 7.78362 -0.216384 -1.08192
276000 7.90631 -0.0936892 -0.468446
277000 7.77841 -0.221589 -1.10795
278000 7.62508 -0.374925 -1.87462
279000 8.46842 0.468424 2.34212
280000 8.08786 0.0878574 0.439287
281000 7.94018 -0.059821 -0.299105
282000 7.93828 -0.0617219 -0.308609
283000 8.03742 0.0374185 0.187092
284000 8.0121 0.0121011 0.0605056
285000 8.0704 0.0703961 0.35198
286000 7.85729 -0.142707 -0.713535
287000 7.8969 -0.103096 -0.51548
288000 6.91922 -1.08078 -5.40392
289000 7.20575 -0.794246 -3.97123
290000 7.00329 -0.996708 -4.98354
291000 7.82458 -0.17542 -0.877101
292000 7.73006 -0.269943 -1.34971
293000 8.74765 0.747651 3.73825
294000 8.59 0.589998 2.94999
295000 8.47798 0.477978 2.38989
296000 8.00062 0.000620259 0.0031013
297000 7.8549 -0.145097 -0.725484
298000 8.0686 0.068605 0.343025
299000 7.67654 -0.323465 -1.61732
300000 7.80808 -0.191918 -0.959592
301000 8.89322 0.893217 4.46609
302000 8.49441 0.494413 2.47207
303000 8.86599 0.865986 4.32993
304000 8.83056 0.830562 4.15281
305000 8.46243 0.462432 2.31216
306000 8.41641 0.416409 2.08205
307000 8.44731 0.447307 2.23654
308000 7.99207 -0.00793137 -0.0396569
309000 7.56277 -0.437232 -2.18616
310000 8.30474 0.304738 1.52369
311000 7.27267 -0.727327 -3.63664
312000 8.2975 0.297496 1.48748
313000 8.50089 0.500886 2.50443
314000 8.74338 0.743384 3.71692
315000 8.97051 0.97051 4.85255
316000 8.89423 0.894232 4.47116
317000 8.55582 0.555821 2.7791
318000 8.43872 0.438716 2.19358
319000 8.86143 0.861428 4.30714
320000 8.84786 0.847858 4.23929
321000 8.66291 0.662907 3.31454
322000 8.81244 0.812437 4.06219
323000 8.17722 0.177218 0.886092
324000 8.4982 0.498196 2.49098
325000 8.07177 0.0717689 0.358844
326000 8.51589 0.515891 2.57945
327000 8.09353 0.0935287 0.467643
328000 8.61681 0.616815 3.08407
329000 7.37824 -0.621762 -3.10881
330000 7.91203 -0.0879704 -0.439852
331000 7.22587 -0.774127 -3.87063
332000 8.62912 0.629121 3.1456
333000 8.97415 0.974155 4.87077
334000 9.38536 1.38536 6.9268
335000 9.85193 1.85193 9.25967
336000 8.40888 0.408881 2.04441
337000 9.83491 1.83491 9.17455
338000 8.93863 0.938629 4.69314
339000 8.25603 0.256026 1.28013
340000 7.91697 -0.0830347 -0.415173
341000 7.78828 -0.211716 -1.05858
342000 8.11628 0.116277 0.581385
343000 8.4832 0.483198 2.41599
344000 7.67249 -0.327508 -1.63754
345000 7.47244 -0.527565 -2.63782
346000 7.84071 -0.159293 -0.796464
