# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 18.672 1.67196 8.35979
1000 18.6705 1.67048 8.35238
2000 18.1053 1.10532 5.52662
3000 17.5225 0.522469 2.61234
4000 17.5145 0.514533 2.57266
5000 17.3877 0.387716 1.93858
6000 17.8987 0.898694 4.49347
7000 18.4596 1.45963 7.29815
8000 17.2768 0.276777 1.38388
9000 18.9125 1.9125 9.56251
10000 17.9697 0.969673 4.84837
11000 18.2618 1.26177 6.30887
12000 17.8001 0.800146 4.00073
13000 19.0564 2.0564 10.282
14000 18.2406 1.24056 6.2028
15000 18.2509 1.2509 6.25451
16000 17.8136 0.813562 4.06781
17000 17.6684 0.668423 3.34211
18000 17.5896 0.589633 2.94817
19000 18.9832 1.98317 9.91584
20000 18.0504 1.05044 5.25219
21000 17.3274 0.327384 1.63692
22000 18.4756 1.4756 7.37802
23000 18.5063 1.50635 7.53173
24000 16.8924 -0.107568 -0.537838
25000 17.6975 0.697474 3.48737
26000 17.5717 0.571675 2.85838
27000 17.624 0.624049 3.12024
28000 18.3014 1.30136 6.50678
29000 17.8706 0.870563 4.35281
30000 18.0138 1.01378 5.06892
31000 18.6906 1.69059 8.45295
32000 17.9343 0.934348 4.67174
33000 18.0562 1.05619 5.28095
34000 18.7502 1.75018 8.75091
35000 18.5682 1.56824 7.84122
36000 18.1177 1.11769 5.58847
37000 18.0865 1.08651 5.43256
38000 18.0208 1.02082 5.10409
39000 17.9809 0.980935 4.90468
40000 17.8501 0.850113 4.25057
41000 17.77 0.770001 3.85001
42000 17.6284 0.628353 3.14177
43000 17.7113 0.711268 3.55634
44000 17.5462 0.546237 2.73119
45000 17.0942 0.094215 0.471075
46000 18.5045 1.50455 7.52275
47000 18.8981 1.89812 9.49061
48000 17.1167 0.116663 0.583315
49000 17.4672 0.467244 2.33622
50000 17.9683 0.968294 4.84147
51000 16.7887 -0.211267 -1.05633
52000 17.2998 0.299838 1.49919
53000 17.8558 0.855786 4.27893
54000 17.5121 0.512097 2.56049
55000 17.5952 0.595184 2.97592
56000 17.9486 0.948553 4.74277
57000 17.7381 0.738118 3.69059
58000 17.3155 0.315534 1.57767
59000 17.416 0.415972 2.07986
60000 17.0923 0.0922757 0.461378
61000 17.6264 0.626412 3.13206
62000 17.6365 0.636457 3.18229
63000 17.4163 0.416261 2.08131
64000 17.4546 0.454645 2.27323
65000 17.2669 0.266919 1.33459
66000 19.4454 2.44539 12.227
67000 17.358 0.357977 1.78988
68000 16.5967 -0.40332 -2.0166
69000 17.778 0.777966 3.88983
70000 17.1795 0.179535 0.897675
71000 17.6771 0.677107 3.38553
72000 18.1872 1.18716 5.93578
73000 18.2486 1.24865 6.24323
74000 18.3322 1.33223 6.66113
75000 18.8054 1.80536 9.02679
76000 17.8578 0.85781 4.28905
77000 17.6474 0.647426 3.23713
78000 18.2799 1.27991 6.39956
79000 17.4545 0.454463 2.27232
80000 17.5539 0.553924 2.76962
81000 17.1241 0.124117 0.620584
82000 17.4957 0.49568 2.4784
83000 17.1732 0.173184 0.865919
84000 18.3575 1.35749 6.78747
85000 17.8405 0.840464 4.20232
86000 17.4479 0.447899 2.2395
87000 19.1913 2.19128 10.9564
88000 16.8033 -0.196678 -0.983388
89000 16.9111 -0.0888876 -0.444438
90000 17.3354 0.335415 1.67708
91000 17.5257 0.525654 2.62827
92000 18.4662 1.46625 7.33125
93000 16.8333 -0.166688 -0.83344
94000 17.568 0.568005 2.84003
95000 17.3445 0.344513 1.72257
96000 17.0978 0.0977981 0.488991
97000 17.7167 0.716745 3.58372
98000 18.3021 1.30208 6.51041
99000 18.1585 1.1585 5.79251
100000 17.1599 0.15989 0.799452
101000 17.7489 0.748922 3.74461
102000 17.422 0.422018 2.11009
103000 17.4527 0.452724 2.26362
104000 18.8481 1.84812 9.2406
105000 17.7482 0.748233 3.74116
106000 17.1099 0.109855 0.549273
107000 17.6563 0.65626 3.2813
108000 17.9794 0.979378 4.89689
109000 17.0519 0.0518927 0.259463
110000 17.6315 0.631485 3.15743
111000 18.0105 1.01052 5.05259
112000 17.9409 0.940925 4.70462
113000 17.0062 0.00622365 0.0311182
114000 17.5296 0.529606 2.64803
115000 17.2128 0.21275 1.06375
116000 17.9253 0.925271 4.62636
117000 17.5105 0.510533 2.55267
118000 18.1669 1.16685 5.83427
119000 17.7436 0.743561 3.7178
120000 18.9104 1.91039 9.55193
121000 18.5704 1.57043 7.85214
122000 17.5586 0.558598 2.79299
123000 18.362 1.362 6.81002
124000 18.239 1.23897 6.19484
125000 18.6958 1.69585 8.47923
126000 18.2325 1.23255 6.16274
127000 18.0078 1.00779 5.03894
128000 17.1394 0.139366 0.696832
129000 18.1398 1.13978 5.69889
130000 17.7353 0.73529 3.67645
131000 17.7247 0.72471 3.62355
132000 17.7582 0.758226 3.79113
133000 18.2512 1.25119 6.25594
134000 18.2605 1.26049 6.30246
135000 18.5016 1.50165 7.50823
136000 17.8988 0.898769 4.49385
137000 17.9814 0.981355 4.90678
138000 18.0986 1.09863 5.49314
139000 18.0744 1.07441 5.37204
140000 16.7324 -0.26755 -1.33775
141000 18.1281 1.1281 5.64051
142000 18.5612 1.5612 7.80601
143000 17.7492 0.749174 3.74587
