# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 23.5683 -0.431722 -2.15861
1000 23.2382 -0.761847 -3.80923
2000 24.6806 0.680558 3.40279
3000 24.0628 0.0627613 0.313807
4000 24.5745 0.574548 2.87274
5000 23.6959 -0.304149 -1.52074
6000 22.7859 -1.2141 -6.07051
7000 23.2967 -0.70334 -3.5167
8000 23.7669 -0.233098 -1.16549
9000 24.2305 0.230521 1.15261
10000 24.47 0.469962 2.34981
11000 23.6126 -0.387419 -1.93709
12000 23.5793 -0.420719 -2.10359
13000 24.3127 0.312743 1.56372
14000 25.0613 1.06127 5.30636
15000 23.4031 -0.596886 -2.98443
16000 23.8107 -0.189277 -0.946386
17000 23.9035 -0.0965159 -0.48258
18000 24.4243 0.424304 2.12152
19000 24.4324 0.432383 2.16192
20000 24.62 0.619972 3.09986
21000 24.249 0.249025 1.24512
22000 23.3672 -0.632796 -3.16398
23000 23.896 -0.104025 -0.520123
24000 24.482 0.481983 2.40991
25000 23.9986 -0.00137754 -0.00688771
26000 24.8181 0.818125 4.09062
27000 24.8953 0.895311 4.47655
28000 23.184 -0.816009 -4.08005
29000 24.7967 0.796665 3.98333
30000 24.9259 0.925905 4.62953
31000 24.2785 0.278548 1.39274
32000 24.6165 0.616504 3.08252
33000 24.2955 0.295456 1.47728
34000 24.1925 0.19245 0.962252
35000 24.3518 0.351811 1.75905
36000 24.203 0.203023 1.01511
37000 23.6583 -0.341663 -1.70831
38000 23.0554 -0.944576 -4.72288
39000 23.0128 -0.987204 -4.93602
40000 23.2023 -0.797672 -3.98836
41000 24.6335 0.633495 3.16747
42000 24.2758 0.275791 1.37895
43000 23.769 -0.230955 -1.15477
44000 24.804 0.803993 4.01996
45000 24.5037 0.503688 2.51844
46000 23.9451 -0.0548871 -0.274435
47000 24.6649 0.6649 3.3245
48000 23.75 -0.249951 -1.24976
49000 22.935 -1.06502 -5.32509
50000 24.4818 0.481812 2.40906
51000 23.4017 -0.598255 -2.99128
52000 23.5916 -0.40839 -2.04195
53000 23.9324 -0.0675612 -0.337806
54000 24.2753 0.275326 1.37663
55000 23.7745 -0.225479 -1.12739
56000 24.0654 0.0654421 0.32721
57000 23.7758 -0.22424 -1.1212
58000 24.6573 0.657313 3.28656
59000 24.2535 0.253511 1.26755
60000 24.431 0.430977 2.15489
61000 23.9778 -0.0221971 -0.110986
62000 23.6517 -0.348299 -1.74149
63000 24.3187 0.318652 1.59326
64000 23.7287 -0.271274 -1.35637
65000 24.5834 0.58344 2.9172
66000 24.1898 0.189834 0.949169
67000 24.5521 0.55207 2.76035
68000 24.6619 0.661908 3.30954
69000 23.8971 -0.102948 -0.514739
70000 23.8017 -0.198286 -0.991431
71000 23.7616 -0.238378 -1.19189
72000 24.4862 0.486187 2.43093
73000 24.409 0.40896 2.0448
74000 24.2834 0.283441 1.41721
75000 24.0599 0.0599422 0.299711
76000 24.4414 0.44136 2.2068
77000 23.8019 -0.198081 -0.990403
78000 23.9384 -0.0615696 -0.307848
79000 24.0775 0.0775113 0.387556
80000 23.3846 -0.615401 -3.07701
81000 24.1393 0.13931 0.69655
82000 24.4503 0.450293 2.25146
83000 24.1602 0.160197 0.800983
84000 23.3457 -0.654333 -3.27166
85000 24.3615 0.361503 1.80752
86000 24.2166 0.216583 1.08291
87000 23.4914 -0.508566 -2.54283
88000 24.3569 0.356884 1.78442
89000 24.3641 0.364141 1.8207
90000 24.1638 0.163763 0.818817
91000 24.8261 0.8261 4.1305
92000 23.5027 -0.49728 -2.4864
93000 23.6587 -0.34134 -1.7067
94000 23.2 -0.799998 -3.99999
95000 23.8426 -0.157365 -0.786825
96000 24.4407 0.440733 2.20366
97000 24.2135 0.213507 1.06753
98000 23.8449 -0.155064 -0.775319
99000 23.8072 -0.19277 -0.963848
100000 23.6281 -0.371933 -1.85967
101000 24.7958 0.795809 3.97905
102000 22.9948 -1.00519 -5.02596
103000 24.1729 0.172865 0.864325
104000 24.7951 0.795148 3.97574
105000 23.4048 -0.595189 -2.97595
106000 23.9116 -0.0883545 -0.441773
107000 24.0158 0.0158107 0.0790533
108000 24.6448 0.644841 3.2242
109000 24.433 0.43299 2.16495
110000 23.9348 -0.0652439 -0.326219
111000 24.5392 0.539235 2.69617
112000 24.6196 0.619615 3.09808
113000 24.6136 0.613579 3.06789
114000 25.0124 1.01242 5.06212
115000 24.6347 0.634694 3.17347
116000 24.5804 0.580431 2.90216
117000 24.2708 0.270788 1.35394
118000 24.3978 0.397804 1.98902
119000 25.1012 1.10124 5.50619
120000 24.6038 0.603813 3.01906
121000 23.3582 -0.641818 -3.20909
122000 24.624 0.623997 3.11998
123000 23.8119 -0.188068 -0.940341
124000 24.3259 0.325933 1.62966
125000 23.5059 -0.494114 -2.47057
126000 24.5558 0.555774 2.77887
127000 25.1928 1.19285 5.96423
128000 24.7033 0.703308 3.51654
129000 24.4727 0.472683 2.36342
130000 23.2123 -0.787732 -3.93866
131000 23.5305 -0.469519 -2.34759
132000 23.9442 -0.0557701 -0.278851
133000 23.8788 -0.121236 -0.606182
134000 23.8221 -0.177918 -0.889589
135000 24.2312 0.231219 1.1561
136000 23.9816 -0.018407 -0.0920348
137000 23.5734 -0.426611 -2.13305
138000 23.7904 -0.209616 -1.04808
139000 23.2144 -0.785589 -3.92794
140000 23.4136 -0.586428 -2.93214
141000 23.2706 -0.729416 -3.64708
142000 23.4976 -0.502358 -2.51179
143000 24.2607 0.260671 1.30336
144000 24.4523 0.452294 2.26147
145000 23.8526 -0.14738 -0.736898
146000 23.8885 -0.111522 -0.557611
147000 24.8126 0.812572 4.06286
148000 24.0039 0.00387752 0.0193876
149000 24.1009 0.100895 0.504475
150000 23.9935 -0.00645797 -0.0322899
151000 24.2958 0.295828 1.47914
152000 24.3482 0.348204 1.74102
153000 23.9197 -0.0802823 -0.401411
154000 23.5847 -0.415301 -2.07651
155000 24.3712 0.371228 1.85614
156000 24.5618 0.561816 2.80908
157000 23.92 -0.0799711 -0.399856
158000 24.7477 0.747673 3.73837
159000 22.3854 -1.61464 -8.07322
160000 23.1477 -0.852344 -4.26172
161000 24.1823 0.182252 0.911259
162000 23.1258 -0.874172 -4.37086
163000 24.451 0.451005 2.25503
164000 24.1911 0.191067 0.955333
165000 24.7412 0.741181 3.7059
166000 24.7119 0.711897 3.55949
167000 23.959 -0.0409782 -0.204891
168000 23.9675 -0.0324731 -0.162366
169000 23.2373 -0.762728 -3.81364
170000 24.1594 0.159445 0.797225
171000 24.5177 0.517676 2.58838
172000 23.9183 -0.0816864 -0.408432
173000 24.4956 0.495587 2.47794
174000 24.2016 0.201632 1.00816
175000 24.1611 0.161119 0.805597
176000 23.679 -0.321016 -1.60508
177000 24.1719 0.171917 0.859586
178000 24.8634 0.863369 4.31685
179000 23.3725 -0.627471 -3.13735
180000 24.0223 0.0222535 0.111268
181000 24.3546 0.354588 1.77294
182000 24.8662 0.866173 4.33086
183000 23.9813 -0.0187399 -0.0936997
184000 24.4489 0.448888 2.24444
185000 23.2985 -0.701505 -3.50753
186000 24.3944 0.394382 1.97191
187000 23.9336 -0.0663884 -0.331942
188000 24.2502 0.250187 1.25093
189000 23.2519 -0.748142 -3.74071
190000 24.1504 0.150363 0.751813
191000 24.3797 0.379709 1.89854
192000 24.2708 0.270848 1.35424
193000 24.4914 0.491366 2.45683
194000 23.4787 -0.521266 -2.60633
195000 24.4547 0.454709 2.27354
196000 23.3986 -0.601448 -3.00724
197000 24.3491 0.349075 1.74538
198000 24.0478 0.0477585 0.238793
199000 23.3548 -0.645156 -3.22578
200000 24.1789 0.178888 0.894442
201000 23.5331 -0.466889 -2.33445
202000 23.5195 -0.480521 -2.40261
203000 24.4964 0.496449 2.48224
204000 23.3808 -0.619242 -3.09621
205000 23.1875 -0.812518 -4.06259
206000 24.1511 0.15115 0.755748
207000 23.6316 -0.368372 -1.84186
208000 23.641 -0.359039 -1.79519
209000 25.643 1.64296 8.21479
210000 25.2062 1.20618 6.03091
211000 24.5604 0.56041 2.80205
212000 23.9174 -0.082632 -0.41316
213000 24.3729 0.372927 1.86463
214000 23.8908 -0.109191 -0.545957
215000 23.8376 -0.162433 -0.812166
216000 24.0837 0.0836914 0.418457
217000 24.2129 0.212939 1.06469
218000 23.6879 -0.312073 -1.56037
219000 23.7903 -0.209664 -1.04832
220000 23.6141 -0.385907 -1.92953
221000 23.6306 -0.369365 -1.84682
222000 23.7392 -0.260813 -1.30406
223000 23.0042 -0.995802 -4.97901
224000 24.0022 0.00217728 0.0108864
225000 24.1982 0.198191 0.990957
226000 24.1794 0.17939 0.896949
227000 24.2847 0.284673 1.42337
228000 23.4737 -0.52631 -2.63155
229000 23.8932 -0.106833 -0.534167
230000 23.563 -0.436973 -2.18487
231000 24.359 0.35905 1.79525
232000 24.3819 0.381914 1.90957
233000 23.3862 -0.613807 -3.06904
234000 23.7498 -0.250158 -1.25079
235000 24.9204 0.920408 4.60204
236000 24.2406 0.240626 1.20313
237000 24.3216 0.321606 1.60803
238000 24.4502 0.450216 2.25108
239000 23.3873 -0.612698 -3.06349
240000 24.0872 0.0872027 0.436013
241000 23.7425 -0.257538 -1.28769
242000 23.1399 -0.860111 -4.30056
243000 23.8635 -0.136463 -0.682315
244000 23.8818 -0.118248 -0.59124
245000 23.8368 -0.163212 -0.816062
246000 24.7823 0.782328 3.91164
247000 23.4877 -0.512288 -2.56144
248000 25.1442 1.14422 5.7211
249000 25.1453 1.14529 5.72644
250000 23.8743 -0.12568 -0.628401
251000 23.6141 -0.385873 -1.92936
252000 24.682 0.682027 3.41014
253000 23.4336 -0.566421 -2.83211
254000 25.0162 1.01621 5.08107
255000 24.6491 0.64913 3.24565
256000 24.447 0.446999 2.23499
257000 24.1234 0.123382 0.616909
258000 23.9698 -0.0302323 -0.151161
259000 23.3681 -0.63195 -3.15975
260000 24.5086 0.508561 2.54281
261000 23.5506 -0.449442 -2.24721
262000 23.0283 -0.971726 -4.85863
263000 23.0632 -0.936792 -4.68396
264000 24.6258 0.625782 3.12891
265000 25.4342 1.43418 7.1709
266000 23.9454 -0.0546465 -0.273233
267000 23.1221 -0.877861 -4.3893
268000 23.8389 -0.16106 -0.805301
269000 25.025 1.02503 5.12513
270000 23.393 -0.606952 -3.03476
271000 24.4227 0.422693 2.11346
272000 23.9498 -0.0501637 -0.250819
273000 23.8343 -0.165728 -0.828638
274000 24.1214 0.121427 0.607133
275000 22.978 -1.02205 -5.11023
276000 22.4619 -1.53813 -7.69066
277000 24.4091 0.409113 2.04556
278000 24.6036 0.603645 3.01822
279000 23.8838 -0.116158 -0.580788
280000 24.2418 0.241751 1.20875
281000 24.9707 0.970727 4.85363
282000 24.0983 0.0982918 0.491459
283000 24.7359 0.735925 3.67963
284000 24.4198 0.419785 2.09892
285000 23.9647 -0.0352519 -0.17626
286000 24.4185 0.418521 2.0926
287000 24.9886 0.988585 4.94293
288000 24.5022 0.502235 2.51118
289000 23.6751 -0.324898 -1.62449
290000 24.6076 0.607649 3.03825
291000 25.3179 1.31786 6.58929
292000 24.6158 0.615815 3.07907
293000 23.2 -0.799959 -3.99979
294000 23.5848 -0.415174 -2.07587
295000 23.7573 -0.242691 -1.21346
296000 25.581 1.58096 7.9048
297000 24.3913 0.391253 1.95626
298000 23.6506 -0.349358 -1.74679
299000 23.963 -0.0370131 -0.185065
300000 23.55 -0.449963 -2.24981
301000 23.6595 -0.340543 -1.70272
302000 24.3812 0.381214 1.90607
303000 23.9308 -0.0692475 -0.346237
304000 23.5808 -0.41917 -2.09585
305000 24.9383 0.938317 4.69159
306000 25.632 1.63202 8.16012
307000 23.9335 -0.0665355 -0.332678
308000 23.1049 -0.895082 -4.47541
309000 23.6323 -0.367695 -1.83848
310000 23.9154 -0.084604 -0.42302
311000 23.838 -0.161987 -0.809936
312000 23.8432 -0.156817 -0.784087
313000 24.162 0.161969 0.809844
314000 24.9052 0.905213 4.52606
315000 23.9538 -0.0461888 -0.230944
