# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 23.7738 0.773762 3.86881
1000 22.5937 -0.406308 -2.03154
2000 23.3723 0.372258 1.86129
3000 23.4514 0.45145 2.25725
4000 21.5585 -1.44146 -7.2073
5000 22.699 -0.300994 -1.50497
6000 23.238 0.238041 1.19021
7000 23.6272 0.627247 3.13624
8000 22.2327 -0.767329 -3.83665
9000 23.2514 0.251424 1.25712
10000 22.5647 -0.435265 -2.17633
11000 21.9244 -1.07559 -5.37794
12000 23.0409 0.0408904 0.204452
13000 22.1728 -0.827158 -4.13579
14000 22.5005 -0.499511 -2.49756
15000 22.9305 -0.0694755 -0.347377
16000 22.8894 -0.110579 -0.552893
17000 23.1631 0.163124 0.81562
18000 22.6324 -0.36764 -1.8382
19000 22.1546 -0.845446 -4.22723
20000 22.2499 -0.750148 -3.75074
21000 23.2663 0.26632 1.3316
22000 23.0288 0.0287593 0.143797
23000 23.0017 0.00174192 0.0087096
24000 23.1615 0.161456 0.807282
25000 22.6684 -0.331604 -1.65802
26000 23.1964 0.196419 0.982094
27000 22.6889 -0.311131 -1.55566
28000 23.4117 0.411678 2.05839
29000 22.7537 -0.246338 -1.23169
30000 22.9292 -0.0708177 -0.354089
31000 23.298 0.297996 1.48998
32000 22.4629 -0.537061 -2.68531
33000 22.8654 -0.134623 -0.673115
34000 22.773 -0.227038 -1.13519
35000 23.0594 0.0594061 0.297031
36000 22.5888 -0.411182 -2.05591
37000 22.8899 -0.110064 -0.550322
38000 23.3395 0.339538 1.69769
39000 23.4359 0.435878 2.17939
40000 22.8076 -0.192422 -0.962112
41000 22.8773 -0.122668 -0.613341
42000 23.1764 0.176449 0.882247
43000 23.8081 0.808091 4.04046
44000 21.745 -1.25498 -6.27491
45000 22.0313 -0.968668 -4.84334
46000 22.3055 -0.694486 -3.47243
47000 23.6123 0.612341 3.06171
48000 23.1899 0.189896 0.949479
49000 23.4151 0.41514 2.0757
50000 22.6763 -0.323715 -1.61858
51000 22.6046 -0.395373 -1.97686
52000 22.6715 -0.328461 -1.6423
53000 22.8428 -0.15723 -0.786152
54000 23.1197 0.119673 0.598366
55000 22.5477 -0.452257 -2.26128
56000 22.9751 -0.0248508 -0.124254
57000 23.0425 0.0425367 0.212684
58000 23.5422 0.542248 2.71124
59000 22.9569 -0.0431057 -0.215528
60000 23.1565 0.156547 0.782735
61000 22.7609 -0.239058 -1.19529
62000 23.4798 0.479791 2.39896
63000 22.3227 -0.677267 -3.38633
64000 22.5365 -0.46353 -2.31765
65000 22.4432 -0.556753 -2.78377
66000 22.3324 -0.667606 -3.33803
67000 22.1701 -0.829859 -4.14929
68000 22.7175 -0.282476 -1.41238
69000 23.4176 0.417589 2.08794
70000 22.834 -0.166022 -0.83011
71000 23.811 0.811032 4.05516
72000 22.943 -0.0570234 -0.285117
73000 22.8147 -0.185261 -0.926305
74000 22.8727 -0.127265 -0.636324
75000 22.6537 -0.346336 -1.73168
76000 22.6036 -0.396436 -1.98218
77000 22.1091 -0.890852 -4.45426
78000 23.6289 0.628932 3.14466
79000 23.4525 0.452541 2.26271
80000 24.054 1.054 5.27002
81000 21.8307 -1.16926 -5.84631
82000 23.381 0.38096 1.9048
83000 22.4977 -0.50228 -2.5114
84000 22.0388 -0.961245 -4.80623
85000 22.2122 -0.787841 -3.93921
86000 21.871 -1.12903 -5.64514
87000 23.2057 0.205707 1.02854
88000 22.8315 -0.168464 -0.84232
89000 23.0259 0.0259338 0.129669
90000 23.3962 0.396192 1.98096
91000 23.2463 0.246265 1.23133
92000 24.2296 1.22961 6.14806
93000 23.5354 0.535422 2.67711
94000 22.0362 -0.963771 -4.81886
95000 22.9685 -0.0315086 -0.157543
96000 23.7433 0.743293 3.71646
97000 22.8696 -0.130377 -0.651886
98000 22.306 -0.693964 -3.46982
99000 23.8746 0.874634 4.37317
100000 22.3023 -0.697686 -3.48843
101000 22.3526 -0.647424 -3.23712
102000 22.3078 -0.692168 -3.46084
103000 22.8405 -0.159478 -0.797389
104000 22.8321 -0.167883 -0.839416
105000 22.9193 -0.0807318 -0.403659
106000 23.2499 0.249888 1.24944
107000 22.6202 -0.379842 -1.89921
108000 23.0788 0.0788371 0.394185
109000 23.2797 0.279709 1.39855
110000 23.231 0.230978 1.15489
111000 22.8719 -0.128142 -0.640708
112000 22.8158 -0.184154 -0.92077
113000 22.9427 -0.0573041 -0.28652
114000 23.2452 0.245187 1.22594
115000 22.6525 -0.347459 -1.73729
116000 22.8133 -0.186692 -0.93346
117000 22.9439 -0.0560799 -0.2804
118000 23.7858 0.785784 3.92892
119000 23.5728 0.572811 2.86406
120000 23.1874 0.187409 0.937043
121000 23.1949 0.194913 0.974567
122000 22.6126 -0.387419 -1.93709
123000 22.509 -0.491039 -2.4552
124000 22.5506 -0.449433 -2.24716
125000 23.4953 0.495289 2.47645
126000 23.0952 0.0951587 0.475794
127000 23.145 0.145044 0.725221
128000 24.0171 1.01712 5.08562
129000 23.2561 0.25613 1.28065
130000 24.2948 1.29477 6.47386
131000 22.8526 -0.147388 -0.736941
132000 22.8784 -0.121553 -0.607764
133000 23.2879 0.287902 1.43951
134000 22.5667 -0.433286 -2.16643
135000 23.4427 0.442703 2.21352
136000 22.9294 -0.0706173 -0.353087
137000 23.0386 0.0385772 0.192886
138000 23.7431 0.743109 3.71554
139000 23.6718 0.671842 3.35921
140000 23.0475 0.0475289 0.237645
141000 22.8964 -0.103619 -0.518095
142000 21.923 -1.07697 -5.38485
143000 23.7224 0.722362 3.61181
144000 22.3923 -0.607669 -3.03834
145000 24.0126 1.01256 5.06279
146000 22.6594 -0.340593 -1.70297
147000 23.0554 0.0553759 0.27688
148000 23.1425 0.142485 0.712427
149000 22.5356 -0.464444 -2.32222
150000 22.4071 -0.592878 -2.96439
151000 22.5649 -0.435099 -2.17549
152000 23.1759 0.17588 0.879401
153000 22.4279 -0.572083 -2.86041
154000 22.9719 -0.0281486 -0.140743
155000 22.9749 -0.025075 -0.125375
156000 23.4154 0.415412 2.07706
157000 23.3811 0.381107 1.90553
158000 23.2804 0.280353 1.40177
159000 23.2275 0.227455 1.13727
160000 23.0998 0.0998493 0.499247
161000 21.9845 -1.0155 -5.07748
162000 22.7972 -0.202844 -1.01422
163000 22.8598 -0.140215 -0.701075
164000 22.7404 -0.259566 -1.29783
165000 23.5405 0.540493 2.70247
166000 22.2219 -0.778085 -3.89042
167000 23.707 0.707012 3.53506
168000 22.9136 -0.0863786 -0.431893
169000 23.0316 0.0315662 0.157831
170000 22.0791 -0.920931 -4.60465
171000 23.5266 0.526609 2.63304
172000 23.3314 0.33136 1.6568
173000 23.6788 0.678786 3.39393
174000 22.9357 -0.0643364 -0.321682
175000 22.456 -0.544 -2.72
176000 22.7422 -0.257842 -1.28921
177000 23.6317 0.631673 3.15837
178000 23.6514 0.651381 3.2569
179000 22.5389 -0.461098 -2.30549
180000 22.3561 -0.643932 -3.21966
181000 22.8247 -0.175294 -0.87647
182000 22.4839 -0.516116 -2.58058
183000 22.8197 -0.180251 -0.901257
184000 21.9005 -1.09947 -5.49733
185000 22.6051 -0.394871 -1.97435
186000 23.3691 0.369114 1.84557
187000 22.8767 -0.123275 -0.616377
188000 23.0151 0.0151314 0.0756569
189000 22.6865 -0.31346 -1.5673
190000 23.2464 0.246434 1.23217
191000 23.5922 0.59221 2.96105
192000 23.2158 0.215803 1.07901
193000 23.0891 0.0890537 0.445269
194000 22.5721 -0.427862 -2.13931
195000 23.6271 0.627057 3.13529
196000 22.3269 -0.67313 -3.36565
197000 22.0585 -0.941451 -4.70726
198000 23.1871 0.187087 0.935433
199000 23.0083 0.00827719 0.0413859
200000 23.3472 0.347162 1.73581
201000 22.7627 -0.237301 -1.18651
202000 23.1959 0.195903 0.979516
203000 22.9106 -0.0894392 -0.447196
204000 22.5356 -0.464394 -2.32197
205000 22.9415 -0.0585351 -0.292676
206000 21.8501 -1.1499 -5.74952
207000 22.642 -0.357982 -1.78991
208000 22.5714 -0.428614 -2.14307
209000 22.9994 -0.000600534 -0.00300267
210000 23.0875 0.0875317 0.437659
211000 22.8933 -0.106725 -0.533627
212000 22.9003 -0.0996628 -0.498314
213000 22.6589 -0.341053 -1.70526
214000 22.6435 -0.356451 -1.78226
215000 22.6987 -0.301326 -1.50663
216000 23.0159 0.0159235 0.0796173
217000 23.1913 0.191349 0.956743
218000 22.3685 -0.631528 -3.15764
219000 23.5269 0.526878 2.63439
220000 23.9312 0.931216 4.65608
221000 23.1737 0.173707 0.868535
222000 23.2684 0.268376 1.34188
