# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 11.231 0.231041 1.15521
1000 11.6731 0.673149 3.36574
2000 11.3291 0.329134 1.64567
3000 11.6242 0.624243 3.12122
4000 11.1556 0.155596 0.777979
5000 10.9137 -0.086259 -0.431295
6000 11.2196 0.219552 1.09776
7000 11.7556 0.755636 3.77818
8000 10.7142 -0.28577 -1.42885
9000 11.3025 0.3025 1.5125
10000 11.2241 0.224082 1.12041
11000 11.2523 0.252343 1.26172
12000 11.6325 0.632482 3.16241
13000 11.1856 0.185573 0.927863
14000 11.5701 0.570118 2.85059
15000 11.1416 0.141615 0.708076
16000 11.387 0.386998 1.93499
17000 11.5979 0.597894 2.98947
18000 11.0793 0.0793335 0.396668
19000 12.4055 1.40554 7.02772
20000 11.9714 0.971396 4.85698
21000 11.339 0.338991 1.69496
22000 11.5667 0.566743 2.83371
23000 11.2033 0.203273 1.01637
24000 10.7344 -0.265603 -1.32801
25000 10.7181 -0.28194 -1.4097
26000 12.3253 1.32533 6.62663
27000 10.7685 -0.231492 -1.15746
28000 11.244 0.243974 1.21987
29000 10.8542 -0.14584 -0.729199
30000 11.2435 0.243454 1.21727
31000 11.6795 0.679481 3.3974
32000 10.774 -0.226018 -1.13009
33000 11.9348 0.934784 4.67392
34000 11.4174 0.417399 2.08699
35000 11.6614 0.66139 3.30695
36000 11.7514 0.75137 3.75685
37000 11.5395 0.539536 2.69768
38000 11.2118 0.211832 1.05916
39000 11.1637 0.163668 0.81834
40000 11.2721 0.272102 1.36051
41000 12.0325 1.03253 5.16263
42000 11.2346 0.234605 1.17303
43000 11.2198 0.219799 1.09899
44000 11.783 0.783021 3.9151
45000 11.1191 0.119139 0.595694
46000 11.1745 0.17455 0.87275
47000 10.4087 -0.591291 -2.95646
48000 10.9984 -0.00160273 -0.00801365
49000 11.1418 0.141812 0.70906
50000 11.1017 0.10175 0.508749
51000 11.7431 0.743131 3.71565
52000 12.8226 1.82262 9.11309
53000 11.8194 0.819435 4.09717
54000 11.7362 0.736247 3.68123
55000 11.6985 0.698535 3.49268
56000 11.8312 0.831163 4.15582
57000 12.2337 1.2337 6.1685
58000 12.0792 1.07918 5.39589
59000 12.5144 1.51439 7.57196
60000 12.7988 1.79876 8.9938
61000 12.5296 1.52959 7.64797
62000 12.6525 1.65253 8.26264
63000 13.2222 2.22221 11.1111
64000 12.0191 1.01914 5.09568
65000 12.1839 1.18393 5.91967
66000 11.6887 0.688749 3.44374
67000 12.1082 1.10816 5.54081
68000 12.1613 1.1613 5.80649
69000 11.7902 0.790195 3.95097
70000 12.3151 1.31511 6.57557
71000 12.239 1.23898 6.19492
72000 11.9405 0.940451 4.70226
73000 12.604 1.60398 8.01992
74000 12.0174 1.01735 5.08677
75000 12.3076 1.30762 6.5381
76000 11.6814 0.681368 3.40684
77000 12.1435 1.14351 5.71754
78000 12.6068 1.60679 8.03393
79000 12.4625 1.46245 7.31226
80000 11.7756 0.775647 3.87824
81000 11.7569 0.756899 3.78449
82000 11.8884 0.888402 4.44201
83000 12.4265 1.42645 7.13225
84000 13.2058 2.20578 11.0289
85000 12.4462 1.44622 7.23112
86000 12.6182 1.6182 8.091
87000 11.8791 0.879129 4.39565
88000 11.9602 0.960161 4.8008
89000 11.7986 0.798557 3.99279
90000 11.8134 0.813433 4.06716
91000 10.9435 -0.0564943 -0.282471
92000 11.1652 0.165239 0.826195
93000 11.1923 0.192307 0.961536
94000 11.2557 0.255663 1.27831
95000 11.9332 0.933235 4.66617
96000 12.0516 1.0516 5.25802
97000 11.4096 0.409606 2.04803
98000 10.6353 -0.364738 -1.82369
99000 10.6239 -0.376105 -1.88052
100000 11.5141 0.514068 2.57034
101000 11.0364 0.0363605 0.181802
102000 11.1924 0.192437 0.962185
103000 11.5458 0.545831 2.72916
104000 11.2455 0.245478 1.22739
105000 12.0009 1.00089 5.00445
106000 12.1234 1.12341 5.61704
107000 11.5183 0.518322 2.59161
108000 12.748 1.74803 8.74016
109000 11.9552 0.955158 4.77579
110000 11.8843 0.884291 4.42146
111000 12.2028 1.2028 6.01402
112000 11.332 0.331999 1.66
113000 11.2841 0.284123 1.42062
114000 12.3036 1.30365 6.51824
115000 11.1788 0.178784 0.893918
116000 11.2703 0.27028 1.3514
117000 11.4868 0.486796 2.43398
118000 12.0948 1.09481 5.47406
119000 11.8814 0.881383 4.40691
120000 11.4191 0.419069 2.09535
121000 11.7403 0.740267 3.70134
122000 11.9675 0.967479 4.8374
123000 12.5586 1.55859 7.79294
124000 12.6984 1.69842 8.49209
125000 12.4752 1.47519 7.37596
126000 11.9608 0.960761 4.8038
127000 12.1151 1.11513 5.57565
128000 12.4628 1.46282 7.31409
129000 11.6165 0.616539 3.08269
130000 12.0137 1.01375 5.06874
131000 12.2046 1.20464 6.02318
132000 11.398 0.398044 1.99022
133000 12.0163 1.01632 5.0816
134000 11.9438 0.943763 4.71881
135000 11.657 0.656978 3.28489
136000 11.434 0.434014 2.17007
137000 12.4625 1.46255 7.31274
138000 11.2882 0.288237 1.44118
139000 11.0826 0.0826186 0.413093
140000 11.3168 0.316771 1.58385
141000 12.1173 1.11732 5.58659
142000 11.275 0.275014 1.37507
143000 12.2225 1.22248 6.11239
144000 12.3707 1.37067 6.85336
145000 11.8891 0.889083 4.44541
146000 11.6831 0.683099 3.41549
147000 12.4285 1.42854 7.14268
148000 11.8488 0.848826 4.24413
149000 12.0102 1.01023 5.05115
150000 12.0265 1.02649 5.13244
151000 11.6322 0.632209 3.16104
152000 12.3152 1.31517 6.57585
153000 12.2864 1.28642 6.43212
154000 12.737 1.73701 8.68504
155000 11.8048 0.804782 4.02391
156000 11.2403 0.240255 1.20128
157000 11.0673 0.0672806 0.336403
