# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 18.5187 0.518659 2.5933
1000 19.7673 1.7673 8.83649
2000 19.1531 1.15314 5.76568
3000 18.5052 0.505228 2.52614
4000 18.6065 0.606464 3.03232
5000 18.8977 0.897739 4.4887
6000 18.9254 0.925383 4.62691
7000 18.4286 0.428571 2.14286
8000 19.1304 1.13043 5.65213
9000 19.1568 1.15677 5.78386
10000 18.6538 0.653835 3.26918
11000 18.7699 0.769936 3.84968
12000 18.556 0.556023 2.78011
13000 18.318 0.317967 1.58983
14000 19.5432 1.54324 7.7162
15000 18.6131 0.613106 3.06553
16000 18.7101 0.71007 3.55035
17000 19.6922 1.69216 8.46081
18000 19.5914 1.59143 7.95714
19000 18.9262 0.926249 4.63125
20000 18.9271 0.927147 4.63574
21000 18.0228 0.0227808 0.113904
22000 18.0005 0.000485629 0.00242815
23000 18.1168 0.116796 0.583982
24000 19.5784 1.57841 7.89203
25000 18.4544 0.4544 2.272
26000 19.4505 1.45055 7.25273
27000 18.3533 0.353291 1.76645
28000 17.5015 -0.498526 -2.49263
29000 18.9951 0.995061 4.9753
30000 19.0006 1.00063 5.00316
31000 18.0539 0.0538784 0.269392
32000 19.3652 1.36522 6.82611
33000 17.9886 -0.0113593 -0.0567967
34000 18.3674 0.367448 1.83724
35000 18.2375 0.23747 1.18735
36000 17.7778 -0.222227 -1.11114
37000 18.6318 0.631814 3.15907
38000 18.0465 0.0465056 0.232528
39000 17.0787 -0.921293 -4.60646
40000 18.5303 0.530254 2.65127
41000 18.1973 0.197274 0.986368
42000 18.2664 0.266403 1.33201
43000 18.6672 0.66723 3.33615
44000 18.4682 0.468237 2.34118
45000 19.1147 1.11466 5.57328
46000 19.073 1.073 5.36498
47000 18.2364 0.236449 1.18225
48000 18.8485 0.848512 4.24256
49000 17.8638 -0.136221 -0.681107
50000 18.0721 0.0721348 0.360674
51000 18.3373 0.337252 1.68626
52000 18.1437 0.143717 0.718587
53000 18.9308 0.930812 4.65406
54000 18.9328 0.932819 4.66409
55000 18.3041 0.304102 1.52051
56000 18.2885 0.28848 1.4424
57000 19.0289 1.02885 5.14427
58000 18.7814 0.781369 3.90684
59000 18.1843 0.184255 0.921273
60000 18.3714 0.371415 1.85707
61000 18.2178 0.217766 1.08883
62000 19.0572 1.05723 5.28616
63000 18.7569 0.756927 3.78464
64000 18.9789 0.978911 4.89455
65000 18.5292 0.529245 2.64622
66000 18.1777 0.177743 0.888716
67000 17.8049 -0.195065 -0.975324
68000 18.1261 0.126055 0.630274
69000 17.5658 -0.434152 -2.17076
70000 18.7052 0.705167 3.52583
71000 18.6126 0.612611 3.06306
72000 18.3573 0.357299 1.7865
73000 18.4765 0.476513 2.38257
74000 19.2192 1.21925 6.09624
75000 18.0052 0.00521481 0.0260741
76000 17.8118 -0.188233 -0.941164
77000 17.8006 -0.199444 -0.99722
78000 18.5421 0.54205 2.71025
