# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 19.2907 0.290663 1.45331
1000 19.1971 0.197137 0.985686
2000 19.6085 0.608514 3.04257
3000 19.4253 0.425328 2.12664
4000 18.8383 -0.161737 -0.808684
5000 19.3251 0.325083 1.62542
6000 19.2997 0.299708 1.49854
7000 19.4855 0.485481 2.4274
8000 19.0414 0.0413658 0.206829
9000 19.6695 0.669542 3.34771
10000 19.2522 0.252231 1.26115
11000 18.8091 -0.190908 -0.954539
12000 19.8269 0.82693 4.13465
13000 20.2091 1.20906 6.04529
14000 19.486 0.486035 2.43017
15000 19.6375 0.637515 3.18757
16000 20.3825 1.3825 6.91252
17000 19.6659 0.665919 3.32959
18000 19.1313 0.131347 0.656737
19000 19.7547 0.754678 3.77339
20000 19.4223 0.422325 2.11162
21000 18.9333 -0.0666958 -0.333479
22000 19.6812 0.68125 3.40625
23000 19.5832 0.583236 2.91618
24000 19.8024 0.802355 4.01178
25000 19.8332 0.833229 4.16614
26000 20.568 1.56801 7.84007
27000 19.608 0.608041 3.0402
28000 19.4157 0.415734 2.07867
29000 19.741 0.74099 3.70495
30000 20.4704 1.47042 7.35212
31000 19.3619 0.361892 1.80946
32000 19.8923 0.892331 4.46165
33000 19.0534 0.0534317 0.267158
34000 20.1733 1.1733 5.86651
35000 19.4622 0.462185 2.31092
36000 19.5816 0.581604 2.90802
37000 19.6759 0.675902 3.37951
38000 19.7323 0.732275 3.66138
39000 20.5134 1.51343 7.56717
40000 19.9834 0.983437 4.91718
41000 18.421 -0.578996 -2.89498
42000 19.1709 0.170933 0.854664
43000 19.794 0.793972 3.96986
44000 19.7305 0.730503 3.65251
45000 19.0254 0.025352 0.12676
46000 19.7192 0.719219 3.59609
47000 19.5066 0.506611 2.53306
48000 20.046 1.04605 5.23023
49000 19.3328 0.332758 1.66379
50000 20.1616 1.16156 5.8078
51000 19.3208 0.320774 1.60387
52000 19.8958 0.895755 4.47878
53000 19.091 0.0910473 0.455236
54000 20.0053 1.00529 5.02643
55000 19.1889 0.188948 0.944739
56000 19.383 0.382999 1.91499
57000 19.232 0.231959 1.1598
58000 19.9638 0.963758 4.81879
59000 19.8497 0.849726 4.24863
60000 19.6677 0.667661 3.33831
61000 18.48 -0.519991 -2.59995
62000 19.9905 0.990548 4.95274
63000 19.5925 0.592538 2.96269
64000 18.9742 -0.025826 -0.12913
65000 18.8593 -0.140733 -0.703664
66000 18.5292 -0.470764 -2.35382
67000 19.6759 0.675916 3.37958
68000 20.0406 1.04055 5.20277
69000 20.2808 1.28085 6.40423
70000 19.5141 0.514105 2.57053
71000 19.9506 0.950639 4.7532
72000 18.8573 -0.142726 -0.71363
73000 19.2856 0.285593 1.42797
74000 19.6771 0.677057 3.38529
75000 18.7067 -0.293319 -1.46659
76000 19.3158 0.315784 1.57892
77000 18.9686 -0.0314321 -0.15716
78000 19.6006 0.600571 3.00286
79000 19.5628 0.562833 2.81417
80000 18.8171 -0.182862 -0.91431
81000 17.7667 -1.23327 -6.16635
82000 19.0721 0.0720682 0.360341
83000 19.6776 0.67756 3.3878
84000 20.0402 1.04015 5.20077
85000 20.2999 1.29994 6.49968
86000 20.1277 1.12773 5.63867
87000 19.4037 0.40373 2.01865
88000 19.1763 0.176277 0.881387
89000 19.345 0.344957 1.72478
90000 20.0216 1.02161 5.10806
