# Time-averaged data for fix 4
# TimeStep c_1[1] c_1[2] c_1[3] c_1[4]
197100 1244.94 1602.57 0 2847.51
197200 1245.64 1604.75 0 2850.39
197300 1242.02 1603.31 0 2845.33
197400 1237.32 1603.52 0 2840.84
197500 1233.51 1602.4 0 2835.91
197600 1234.25 1602.24 0 2836.49
197700 1233.05 1598.92 0 2831.96
197800 1231.71 1596.31 0 2828.02
197900 1231.21 1595.57 0 2826.79
198000 1238.1 1594.96 0 2833.06
198100 1242.36 1598.09 0 2840.45
198200 1244.36 1602.54 0 2846.91
198300 1249.03 1603.32 0 2852.36
198400 1255.96 1604.53 0 2860.48
198500 1264.09 1600.57 0 2864.66
198600 1271.8 1596.49 0 2868.29
198700 1275.7 1601.08 0 2876.79
198800 1275.61 1603.24 0 2878.85
198900 1279.3 1602.56 0 2881.86
199000 1282.56 1604.5 0 2887.07
199100 1282.17 1607.07 0 2889.24
199200 1282.96 1611.87 0 2894.83
199300 1282.13 1614.08 0 2896.21
199400 1280.67 1613 0 2893.67
199500 1279.69 1615.99 0 2895.68
199600 1280.27 1617.71 0 2897.98
199700 1276.83 1614.39 0 2891.22
199800 1274.48 1609.38 0 2883.86
199900 1271.06 1608.77 0 2879.83
200000 1269.46 1608.9 0 2878.36
200100 1268.71 1611.69 0 2880.4
200200 1265.2 1614.48 0 2879.68
200300 1263.55 1612.71 0 2876.26
200400 1262.56 1614.75 0 2877.3
200500 1260.34 1617.17 0 2877.52
200600 1255.63 1618.37 0 2874
200700 1251.61 1614.3 0 2865.9
200800 1245.64 1611.49 0 2857.13
200900 1244.08 1615.52 0 2859.61
201000 1246.95 1620.34 0 2867.29
201100 1245.46 1627.49 0 2872.95
201200 1243.46 1636.13 0 2879.59
201300 1242.34 1640.38 0 2882.72
201400 1241.25 1639.74 0 2880.99
201500 1239.92 1635.8 0 2875.72
201600 1241.77 1636.23 0 2878.01
201700 1244.58 1637.25 0 2881.83
201800 1249.3 1633.86 0 2883.16
201900 1254.66 1633.75 0 2888.41
202000 1252.31 1636.3 0 2888.61
202100 1251.55 1637.15 0 2888.71
202200 1251.44 1637.89 0 2889.33
202300 1252.58 1637.21 0 2889.79
202400 1256.66 1633.54 0 2890.2
202500 1260.92 1632.51 0 2893.42
202600 1260.79 1632.35 0 2893.14
202700 1257.97 1632.51 0 2890.48
202800 1256.69 1632.76 0 2889.45
202900 1254.76 1637.8 0 2892.56
203000 1254.99 1648.48 0 2903.47
203100 1254.77 1656.72 0 2911.5
203200 1256.7 1659.43 0 2916.12
203300 1254.65 1658.37 0 2913.02
203400 1252.72 1650.99 0 2903.71
203500 1251.43 1642.51 0 2893.94
203600 1254.92 1640.59 0 2895.51
203700 1256.95 1646.36 0 2903.31
203800 1249.95 1651.73 0 2901.68
203900 1247.05 1656.46 0 2903.51
204000 1251.23 1658.67 0 2909.9
204100 1255.57 1656.34 0 2911.91
204200 1258.76 1653.17 0 2911.93
204300 1261.68 1659.04 0 2920.71
204400 1265.67 1664.76 0 2930.43
204500 1267.07 1667.04 0 2934.11
204600 1267.79 1671.28 0 2939.07
204700 1269.06 1674.26 0 2943.32
204800 1272.19 1676.1 0 2948.29
204900 1275.74 1678.94 0 2954.69
205000 1274.97 1678.91 0 2953.88
205100 1276.28 1674.71 0 2950.99
205200 1278.61 1668.5 0 2947.11
205300 1283.83 1662.96 0 2946.79
205400 1288.58 1658.78 0 2947.37
205500 1288.13 1658.45 0 2946.58
205600 1292.44 1663.68 0 2956.12
205700 1296.2 1664.05 0 2960.25
205800 1295.82 1666.19 0 2962.01
205900 1294.1 1669.62 0 2963.73
206000 1291.35 1671.91 0 2963.26
206100 1288.85 1676.09 0 2964.93
206200 1283.53 1681.19 0 2964.72
206300 1280.6 1679.03 0 2959.62
206400 1282.01 1676.66 0 2958.67
206500 1284.95 1679.54 0 2964.49
206600 1289.08 1678.46 0 2967.54
206700 1294.17 1677.17 0 2971.34
206800 1299.11 1678.06 0 2977.17
206900 1304.26 1683.65 0 2987.91
207000 1309.92 1686.7 0 2996.62
207100 1313.18 1690.55 0 3003.73
207200 1316.9 1693.51 0 3010.41
207300 1327.32 1697.37 0 3024.69
207400 1332.74 1702.14 0 3034.88
207500 1334.6 1707.45 0 3042.05
207600 1331.8 1704.6 0 3036.4
207700 1330.43 1700.68 0 3031.11
207800 1329.81 1700.38 0 3030.2
207900 1332.74 1699.82 0 3032.56
208000 1334.77 1700.1 0 3034.86
208100 1336.31 1704.96 0 3041.28
208200 1333.56 1702.94 0 3036.5
208300 1329.16 1696.1 0 3025.26
208400 1329.87 1693.15 0 3023.03
208500 1336.14 1695.61 0 3031.75
208600 1339.89 1695.32 0 3035.21
208700 1342.84 1705.33 0 3048.17
208800 1343.5 1715.29 0 3058.78
208900 1342.3 1722.67 0 3064.98
209000 1342.49 1724.21 0 3066.7
209100 1340.66 1721.62 0 3062.28
209200 1342.03 1718.43 0 3060.46
209300 1340.28 1715.74 0 3056.02
209400 1341.07 1710.24 0 3051.31
209500 1342.36 1706.04 0 3048.4
209600 1343.27 1705.92 0 3049.19
209700 1349.49 1706.24 0 3055.72
209800 1353.08 1706.95 0 3060.03
209900 1357.11 1715.99 0 3073.11
210000 1361.24 1723.3 0 3084.54
210100 1370.44 1732.89 0 3103.32
210200 1373.82 1731.76 0 3105.58
210300 1377.78 1727.77 0 3105.56
210400 1377.09 1731.59 0 3108.68
210500 1375.43 1735.44 0 3110.87
210600 1381.33 1740.15 0 3121.48
210700 1387.78 1740.68 0 3128.46
210800 1389.26 1735.31 0 3124.56
210900 1385.07 1738.06 0 3123.13
211000 1383.14 1737.98 0 3121.11
211100 1383.29 1734.89 0 3118.18
211200 1386.36 1732.72 0 3119.08
211300 1388.67 1736.07 0 3124.74
211400 1387.55 1739.99 0 3127.54
211500 1385.8 1738.66 0 3124.46
211600 1384.41 1739.17 0 3123.58
211700 1384.47 1741.46 0 3125.92
211800 1388.83 1740.96 0 3129.79
211900 1391.6 1742.83 0 3134.42
212000 1399 1743.85 0 3142.85
212100 1406.36 1748.76 0 3155.11
212200 1414.04 1751.26 0 3165.3
212300 1415.88 1752.84 0 3168.72
212400 1418.58 1751.96 0 3170.53
212500 1422.94 1751.23 0 3174.17
212600 1423.41 1748.7 0 3172.1
212700 1425.47 1753.41 0 3178.88
212800 1430.84 1756.95 0 3187.79
212900 1434.9 1759.97 0 3194.87
213000 1438.43 1763.88 0 3202.3
213100 1441.44 1769.23 0 3210.67
213200 1441.74 1778.14 0 3219.87
213300 1442.19 1786.58 0 3228.76
213400 1444.32 1792.76 0 3237.08
213500 1444.62 1793.09 0 3237.71
213600 1449.1 1791.38 0 3240.48
213700 1456.24 1795.93 0 3252.18
213800 1462.53 1804.57 0 3267.1
213900 1469.72 1812.68 0 3282.4
214000 1475.09 1817.19 0 3292.28
214100 1477.24 1820.89 0 3298.13
214200 1475.86 1816.72 0 3292.58
214300 1473.07 1809.9 0 3282.97
214400 1469.99 1812.87 0 3282.85
214500 1473.17 1815.01 0 3288.18
214600 1476.38 1813.41 0 3289.79
214700 1475.34 1811.6 0 3286.93
214800 1471.8 1812.79 0 3284.59
214900 1473.62 1811.67 0 3285.3
215000 1476.27 1811.04 0 3287.3
215100 1477.49 1817.87 0 3295.36
215200 1477.52 1820.46 0 3297.98
215300 1473.36 1821.05 0 3294.4
215400 1467.16 1822.5 0 3289.66
215500 1464.83 1824.21 0 3289.04
215600 1457.1 1821.43 0 3278.53
215700 1450.57 1818.55 0 3269.12
215800 1447.29 1813.31 0 3260.6
215900 1447.78 1816.11 0 3263.89
216000 1452.11 1821.02 0 3273.13
216100 1458.84 1823.93 0 3282.77
216200 1466.46 1829.38 0 3295.84
216300 1470.13 1831.99 0 3302.13
216400 1472.97 1833.91 0 3306.87
216500 1470.95 1828.53 0 3299.47
216600 1465.83 1822.55 0 3288.38
216700 1466.36 1817.17 0 3283.53
216800 1463.35 1816.14 0 3279.49
216900 1467.96 1819.19 0 3287.15
217000 1476.64 1826.5 0 3303.14
217100 1481.78 1832.2 0 3313.98
217200 1485.57 1834.34 0 3319.92
217300 1491.41 1838.79 0 3330.19
217400 1495.75 1841.76 0 3337.51
217500 1499.93 1849.35 0 3349.28
217600 1500.74 1864.73 0 3365.47
217700 1498.67 1870.1 0 3368.77
217800 1498.13 1867.33 0 3365.46
217900 1501.11 1865.21 0 3366.32
218000 1505.24 1862.98 0 3368.22
218100 1511.77 1861.54 0 3373.31
218200 1513.69 1860.51 0 3374.2
218300 1518.84 1858.05 0 3376.89
218400 1523.69 1858.82 0 3382.52
218500 1526.99 1860.3 0 3387.29
218600 1532.82 1862.06 0 3394.88
218700 1542.75 1861 0 3403.75
218800 1547.12 1857.59 0 3404.71
218900 1554.19 1854.45 0 3408.64
219000 1559.01 1856.54 0 3415.55
219100 1562.06 1858.97 0 3421.02
219200 1560.28 1858.98 0 3419.26
219300 1554.06 1856.57 0 3410.63
219400 1558.87 1851.57 0 3410.44
219500 1569.62 1848.39 0 3418.01
219600 1578.92 1846.78 0 3425.7
219700 1583.02 1845.41 0 3428.43
219800 1581.69 1842.54 0 3424.23
219900 1579.07 1844.13 0 3423.2
220000 1574.53 1845.1 0 3419.63
220100 1575.27 1842.06 0 3417.33
220200 1577.95 1841.44 0 3419.38
220300 1577.88 1843.98 0 3421.86
220400 1579.12 1841.73 0 3420.84
220500 1582.33 1846.88 0 3429.21
220600 1583.53 1856.08 0 3439.62
220700 1584.37 1862.2 0 3446.56
220800 1586.13 1866.07 0 3452.2
220900 1583.88 1870 0 3453.88
221000 1585.93 1873.7 0 3459.62
221100 1587.94 1872.22 0 3460.15
221200 1588.48 1873.7 0 3462.19
221300 1588.38 1877.31 0 3465.68
221400 1593.6 1879.7 0 3473.3
221500 1595.5 1884.99 0 3480.49
221600 1596.33 1891.03 0 3487.36
221700 1599.61 1893.67 0 3493.28
221800 1605.86 1891.27 0 3497.13
221900 1608.18 1882.26 0 3490.45
222000 1608.72 1876.56 0 3485.27
222100 1609.8 1872.49 0 3482.29
222200 1611.54 1868.71 0 3480.25
222300 1614.47 1870.8 0 3485.26
222400 1616.9 1867.82 0 3484.72
222500 1623.04 1863.21 0 3486.25
222600 1626.02 1864.95 0 3490.97
222700 1620.19 1864.39 0 3484.58
222800 1616.03 1861.18 0 3477.21
222900 1613.23 1854.05 0 3467.29
223000 1613.55 1846.88 0 3460.43
223100 1614.29 1844.04 0 3458.33
223200 1615.94 1845.66 0 3461.6
223300 1623.14 1848.7 0 3471.84
223400 1629.81 1851.46 0 3481.27
223500 1633.61 1855.15 0 3488.77
223600 1638.85 1862.46 0 3501.31
223700 1642.71 1863.3 0 3506.01
223800 1642.07 1862.49 0 3504.57
223900 1634.91 1861.68 0 3496.6
224000 1629.57 1861.38 0 3490.95
224100 1628.42 1860.47 0 3488.9
224200 1628.67 1858.79 0 3487.46
224300 1626.97 1852.07 0 3479.04
224400 1629.21 1843.83 0 3473.03
224500 1634.57 1836.52 0 3471.08
224600 1640.85 1830.53 0 3471.37
224700 1644.03 1824.77 0 3468.79
224800 1640.57 1821.13 0 3461.7
224900 1636.88 1819.04 0 3455.92
225000 1636.72 1814.09 0 3450.81
225100 1631.98 1810.2 0 3442.18
225200 1626.68 1814.11 0 3440.79
225300 1625.58 1813.72 0 3439.31
225400 1624.82 1811.38 0 3436.2
225500 1618.54 1812.28 0 3430.82
225600 1611.93 1814.82 0 3426.75
225700 1604.04 1813.14 0 3417.18
225800 1602.39 1812.7 0 3415.09
225900 1604.86 1806.48 0 3411.34
226000 1607.97 1804.8 0 3412.77
226100 1605.16 1810.85 0 3416.01
226200 1599.1 1813.98 0 3413.08
226300 1597.06 1817.83 0 3414.89
226400 1594.8 1826.07 0 3420.87
226500 1600.35 1837.56 0 3437.92
226600 1604.45 1846.95 0 3451.4
226700 1604.75 1852.13 0 3456.89
226800 1607.77 1847.63 0 3455.39
226900 1608.08 1842.96 0 3451.04
227000 1610.45 1841.71 0 3452.16
227100 1615.04 1839.56 0 3454.6
227200 1614.94 1840.62 0 3455.56
227300 1614.38 1837.87 0 3452.25
227400 1618.62 1838.98 0 3457.6
227500 1622.28 1845.23 0 3467.51
227600 1625.82 1849.98 0 3475.8
227700 1626.69 1854.48 0 3481.17
227800 1625.97 1852.6 0 3478.57
227900 1625.89 1853.54 0 3479.42
228000 1624.89 1863.54 0 3488.42
228100 1624.79 1865.6 0 3490.4
228200 1625.02 1869.99 0 3495.01
228300 1632.29 1875.63 0 3507.92
228400 1637.61 1875.49 0 3513.1
228500 1637.94 1868.36 0 3506.3
228600 1645.02 1860.06 0 3505.08
228700 1654.51 1854.8 0 3509.31
228800 1657.86 1852.52 0 3510.37
228900 1660.8 1854.32 0 3515.12
229000 1664.92 1852.48 0 3517.41
229100 1656.51 1847.72 0 3504.23
229200 1651.35 1842.89 0 3494.24
229300 1651.76 1839.71 0 3491.47
229400 1652.07 1836.19 0 3488.26
229500 1652.83 1834.43 0 3487.25
229600 1658.1 1837.16 0 3495.26
229700 1662.97 1842.58 0 3505.55
229800 1664.97 1847.48 0 3512.45
229900 1664.37 1852.74 0 3517.11
230000 1662.46 1856.49 0 3518.95
230100 1661.81 1861.59 0 3523.4
230200 1659.42 1864.61 0 3524.03
230300 1660.79 1862.53 0 3523.32
230400 1660.27 1861.38 0 3521.66
230500 1662.86 1867.44 0 3530.3
230600 1669.16 1876.31 0 3545.47
230700 1675.42 1883.72 0 3559.13
230800 1682.69 1889.78 0 3572.47
230900 1688.76 1893.64 0 3582.4
231000 1691.56 1897.89 0 3589.45
231100 1691.66 1898.88 0 3590.55
231200 1686.14 1895.28 0 3581.41
231300 1677.03 1890.24 0 3567.27
231400 1672.43 1884.54 0 3556.96
231500 1673.61 1883.49 0 3557.1
231600 1676.69 1885.61 0 3562.29
231700 1680.68 1885.29 0 3565.97
231800 1679.07 1884.19 0 3563.26
231900 1679.36 1888.83 0 3568.19
232000 1676.43 1892.62 0 3569.05
232100 1672.52 1894.03 0 3566.55
232200 1665.11 1892.57 0 3557.67
232300 1660.31 1886.68 0 3546.99
232400 1664.36 1881 0 3545.36
232500 1669.03 1869.8 0 3538.83
232600 1667.15 1867.64 0 3534.78
232700 1667.32 1861.56 0 3528.88
232800 1665.4 1855.26 0 3520.66
232900 1666.34 1852.76 0 3519.11
233000 1671.57 1852.87 0 3524.44
233100 1676.46 1859.53 0 3535.99
233200 1679.69 1864.75 0 3544.44
233300 1682.33 1873.35 0 3555.67
233400 1689.59 1881.4 0 3570.99
233500 1699.73 1884 0 3583.74
233600 1707.77 1877.44 0 3585.21
233700 1705.97 1870.17 0 3576.14
233800 1704.15 1867.52 0 3571.67
233900 1702.38 1868.09 0 3570.47
234000 1699.77 1869.41 0 3569.18
234100 1705.15 1871.21 0 3576.36
234200 1713.18 1871.32 0 3584.51
234300 1719.14 1871.83 0 3590.97
234400 1715.61 1874.05 0 3589.66
234500 1712.21 1873.27 0 3585.48
234600 1713.8 1876.69 0 3590.5
234700 1720.09 1881.54 0 3601.63
234800 1725.55 1887.91 0 3613.47
234900 1728.28 1892.81 0 3621.08
235000 1735.48 1896.56 0 3632.04
235100 1741.39 1893.23 0 3634.62
235200 1747.09 1891.75 0 3638.84
235300 1753.95 1892.37 0 3646.32
235400 1764.24 1895.3 0 3659.54
235500 1769.71 1893.42 0 3663.13
235600 1769.53 1886.57 0 3656.09
235700 1773.46 1880.66 0 3654.12
235800 1782.95 1876.65 0 3659.6
235900 1787.98 1871.06 0 3659.04
236000 1789.05 1868.58 0 3657.63
236100 1789.53 1868.33 0 3657.87
236200 1791.55 1870.66 0 3662.2
236300 1794.93 1872.29 0 3667.22
236400 1791.29 1875.21 0 3666.5
236500 1789.87 1881.19 0 3671.06
236600 1784.44 1887.44 0 3671.88
236700 1779.04 1894.29 0 3673.34
236800 1769.58 1895.86 0 3665.44
236900 1762.2 1894.96 0 3657.15
237000 1756.66 1895.07 0 3651.73
237100 1757.11 1900.63 0 3657.74
237200 1758.48 1906.38 0 3664.87
237300 1757.27 1904.7 0 3661.98
237400 1761.49 1898.25 0 3659.74
237500 1764.33 1902.52 0 3666.85
237600 1765.12 1906.06 0 3671.18
237700 1768.08 1909.05 0 3677.12
237800 1768.98 1907.95 0 3676.92
237900 1767.25 1903.14 0 3670.39
238000 1762.44 1902.16 0 3664.6
238100 1758.92 1902.1 0 3661.02
238200 1754.12 1901.57 0 3655.69
238300 1748.74 1899.49 0 3648.23
238400 1747.04 1899.79 0 3646.83
238500 1749.68 1898.43 0 3648.1
238600 1750.52 1902.37 0 3652.89
238700 1744.45 1906.94 0 3651.38
238800 1743.39 1911.36 0 3654.74
238900 1749.28 1917.27 0 3666.55
239000 1750.76 1920.47 0 3671.22
239100 1754.09 1918.58 0 3672.67
239200 1758.76 1919.61 0 3678.37
239300 1762.01 1919.05 0 3681.05
239400 1768.71 1924.33 0 3693.04
239500 1781.32 1926.39 0 3707.71
239600 1790.45 1923.76 0 3714.21
239700 1798.69 1921.79 0 3720.48
239800 1807.8 1918.24 0 3726.05
239900 1814.54 1917.97 0 3732.51
240000 1819.45 1914.21 0 3733.66
240100 1818.41 1905.93 0 3724.33
240200 1816.06 1899.77 0 3715.83
240300 1816.78 1899.43 0 3716.21
240400 1813.63 1898.92 0 3712.54
240500 1812.96 1895.67 0 3708.63
240600 1818.26 1891.6 0 3709.85
240700 1822.53 1893.09 0 3715.62
240800 1825.53 1889.9 0 3715.43
240900 1828.24 1885.29 0 3713.53
241000 1826.67 1885.81 0 3712.49
241100 1823.22 1886.67 0 3709.89
241200 1822.34 1885.68 0 3708.02
241300 1821.8 1883.79 0 3705.59
241400 1820.8 1884.37 0 3705.17
241500 1816.51 1880.46 0 3696.97
241600 1818.72 1875.91 0 3694.62
241700 1819.24 1874.43 0 3693.67
241800 1818.64 1866.67 0 3685.31
241900 1817.11 1856.66 0 3673.77
242000 1818.46 1850.97 0 3669.43
242100 1823.5 1849.01 0 3672.51
242200 1830.41 1845.61 0 3676.02
242300 1839.85 1844.31 0 3684.16
242400 1847.36 1847.03 0 3694.39
242500 1854.12 1842.55 0 3696.67
242600 1859.43 1842.86 0 3702.29
242700 1857.19 1846.29 0 3703.48
242800 1855.99 1845.1 0 3701.1
242900 1864.11 1838.09 0 3702.2
243000 1869.76 1829.54 0 3699.3
243100 1873.19 1822.83 0 3696.01
243200 1875.39 1817.38 0 3692.77
243300 1876.4 1815.13 0 3691.53
243400 1879.26 1819.25 0 3698.5
243500 1878.51 1823.44 0 3701.95
243600 1875.8 1824.79 0 3700.59
243700 1874.37 1830.47 0 3704.85
243800 1873.09 1840.8 0 3713.89
243900 1870.14 1847.53 0 3717.67
244000 1867.31 1844.92 0 3712.23
244100 1865.43 1843.68 0 3709.11
244200 1863.01 1842.73 0 3705.74
244300 1858.95 1841.48 0 3700.43
244400 1857.78 1845.09 0 3702.87
244500 1860.99 1850.23 0 3711.22
244600 1863.3 1855.03 0 3718.34
244700 1865.81 1861.42 0 3727.23
244800 1871.67 1865.54 0 3737.21
244900 1879.71 1868.87 0 3748.58
245000 1885.6 1872.63 0 3758.23
245100 1887.09 1871.61 0 3758.7
245200 1885.69 1870.42 0 3756.11
245300 1888.76 1866.16 0 3754.92
245400 1889.09 1866.8 0 3755.88
245500 1891.76 1865.89 0 3757.65
245600 1895.22 1861.22 0 3756.45
245700 1895.6 1864.8 0 3760.4
245800 1898.5 1870.61 0 3769.11
245900 1900.35 1877.36 0 3777.71
246000 1901.35 1884.17 0 3785.52
246100 1903.92 1890.8 0 3794.72
246200 1908.29 1893.87 0 3802.17
246300 1913.23 1897.97 0 3811.2
246400 1919.95 1896.93 0 3816.88
246500 1928.03 1898.86 0 3826.89
246600 1932.09 1891.86 0 3823.95
246700 1933.54 1890.86 0 3824.4
246800 1928.46 1892.33 0 3820.79
246900 1919.45 1890.98 0 3810.43
247000 1917.33 1885.58 0 3802.91
247100 1915.17 1886.62 0 3801.78
247200 1907.45 1890.07 0 3797.52
247300 1899.87 1885.79 0 3785.66
247400 1892.5 1879.42 0 3771.92
247500 1892.89 1876.14 0 3769.03
247600 1891.36 1875.74 0 3767.1
247700 1893.44 1878.49 0 3771.93
247800 1892.77 1879.96 0 3772.73
247900 1893.21 1877.67 0 3770.88
248000 1889.57 1872.76 0 3762.33
248100 1887.47 1872.46 0 3759.93
248200 1888.13 1873.01 0 3761.15
248300 1888.38 1874.71 0 3763.09
248400 1888.85 1874.24 0 3763.09
248500 1891.1 1875.02 0 3766.12
248600 1895.56 1877.55 0 3773.12
248700 1901.72 1878.5 0 3780.22
248800 1901.96 1876.07 0 3778.02
248900 1908.21 1878.5 0 3786.71
249000 1918.97 1882.18 0 3801.15
249100 1926.68 1889.79 0 3816.47
249200 1939.33 1896.18 0 3835.51
249300 1952.08 1899.93 0 3852.01
249400 1957.05 1910.18 0 3867.22
249500 1960.17 1914.37 0 3874.54
249600 1960.44 1918.18 0 3878.62
249700 1958.08 1921.73 0 3879.8
249800 1953.88 1925.4 0 3879.28
249900 1954.49 1930.85 0 3885.33
250000 1954.2 1931.11 0 3885.31
250100 1947.56 1930.45 0 3878.01
250200 1942.45 1936.66 0 3879.11
250300 1938.9 1944.46 0 3883.36
250400 1932.05 1952.41 0 3884.47
250500 1929.92 1957.46 0 3887.38
250600 1936.94 1959.21 0 3896.15
250700 1938.14 1965.24 0 3903.39
250800 1945.39 1972.66 0 3918.05
250900 1951.43 1978.21 0 3929.64
251000 1955.68 1982.15 0 3937.83
251100 1957.07 1984.18 0 3941.25
251200 1960.73 1981.95 0 3942.68
251300 1964.96 1987.33 0 3952.29
251400 1963.09 1989.17 0 3952.26
251500 1959.19 1987.87 0 3947.06
251600 1953.22 1986.14 0 3939.36
251700 1948.56 1985.78 0 3934.33
251800 1942.4 1990.66 0 3933.06
251900 1937.37 1993.07 0 3930.44
252000 1944.15 1988.42 0 3932.58
252100 1954.38 1986.55 0 3940.93
252200 1958.14 1982.91 0 3941.04
252300 1956.62 1979.89 0 3936.51
252400 1964.4 1976.82 0 3941.23
252500 1969.62 1976.4 0 3946.02
252600 1971.57 1976.03 0 3947.6
252700 1969.16 1973.27 0 3942.43
252800 1971.65 1963.59 0 3935.24
252900 1971.01 1953.76 0 3924.77
253000 1963.49 1951.63 0 3915.12
253100 1960.69 1951.82 0 3912.5
253200 1961.29 1949.75 0 3911.04
253300 1958.85 1951.32 0 3910.17
253400 1955.38 1955.2 0 3910.58
253500 1953.93 1959.63 0 3913.56
253600 1952.64 1966.8 0 3919.44
253700 1953.01 1971.6 0 3924.61
253800 1953 1975.25 0 3928.25
253900 1953.38 1978.61 0 3931.99
254000 1955.65 1977.76 0 3933.41
254100 1954.36 1979.3 0 3933.66
254200 1955.37 1980.54 0 3935.91
254300 1955.54 1976.01 0 3931.55
254400 1957.4 1980.18 0 3937.58
254500 1956.38 1986.2 0 3942.58
254600 1956.31 1987.93 0 3944.25
254700 1957.58 1987.12 0 3944.71
254800 1953.08 1986.99 0 3940.07
254900 1949.74 1985.57 0 3935.3
255000 1946.31 1983.25 0 3929.56
255100 1940.89 1979.53 0 3920.41
255200 1941.95 1979.38 0 3921.33
255300 1946.31 1980.6 0 3926.9
255400 1953.67 1980.28 0 3933.96
255500 1958.36 1980.26 0 3938.63
255600 1961.55 1981.26 0 3942.8
255700 1960.7 1983.89 0 3944.58
255800 1955.66 1986.86 0 3942.52
255900 1951.87 1991.66 0 3943.54
256000 1947.89 1994.7 0 3942.59
256100 1948.29 1995.06 0 3943.35
256200 1950.25 2000.27 0 3950.52
256300 1948.2 2006.97 0 3955.17
256400 1950.65 2007.57 0 3958.22
256500 1950.42 1999.77 0 3950.19
256600 1954.94 1994.33 0 3949.27
256700 1957.45 1989.03 0 3946.48
256800 1953.16 1979.83 0 3932.99
256900 1951.05 1977.1 0 3928.14
257000 1945.22 1974.81 0 3920.03
257100 1938.26 1976.06 0 3914.32
257200 1934 1974.85 0 3908.84
257300 1932.87 1973.14 0 3906.01
257400 1931.74 1972.24 0 3903.98
257500 1931.38 1970.94 0 3902.32
257600 1931.77 1967.71 0 3899.47
257700 1930.08 1962.58 0 3892.66
257800 1927.6 1958.65 0 3886.25
257900 1925.33 1957.31 0 3882.64
258000 1927.74 1958.02 0 3885.76
258100 1930.83 1963.36 0 3894.19
258200 1927.45 1965.67 0 3893.12
258300 1922.91 1964.87 0 3887.78
258400 1922.09 1963.15 0 3885.24
258500 1920.17 1963.04 0 3883.21
258600 1923.15 1960.48 0 3883.63
258700 1924.44 1959.49 0 3883.93
258800 1922.96 1966.12 0 3889.08
258900 1923.97 1965.78 0 3889.75
259000 1927.05 1963.82 0 3890.87
259100 1926.17 1965.84 0 3892.01
259200 1917.02 1967.29 0 3884.31
259300 1913.51 1965.4 0 3878.91
259400 1911.58 1966.46 0 3878.04
259500 1907.94 1970.05 0 3877.99
259600 1908.96 1972.62 0 3881.58
259700 1909.79 1972.73 0 3882.52
259800 1909.24 1974.95 0 3884.2
259900 1910.2 1975.77 0 3885.97
260000 1910.81 1971.48 0 3882.29
260100 1910.36 1967.24 0 3877.61
260200 1907.83 1968.8 0 3876.63
260300 1903.74 1974.52 0 3878.26
260400 1902.97 1982.81 0 3885.78
260500 1908.53 1986.81 0 3895.34
260600 1914.79 1987.63 0 3902.41
260700 1910.19 1991.77 0 3901.96
260800 1901.99 1998.89 0 3900.88
260900 1897.89 2006.37 0 3904.26
261000 1895.13 2005.52 0 3900.65
261100 1893.19 2002.38 0 3895.57
261200 1893.58 2000.81 0 3894.39
261300 1891.24 2003.36 0 3894.59
261400 1888.83 2001.22 0 3890.05
261500 1892.27 1997.64 0 3889.91
261600 1895.54 1996.5 0 3892.04
261700 1898.97 1995.64 0 3894.6
261800 1897.66 1996.77 0 3894.43
261900 1892.07 2003.1 0 3895.17
262000 1891.74 2012.77 0 3904.51
262100 1894.89 2022.86 0 3917.75
262200 1901.55 2022.38 0 3923.94
262300 1906.07 2016.13 0 3922.19
262400 1904.91 2015.26 0 3920.17
262500 1900.87 2013.85 0 3914.72
262600 1900.52 2009.85 0 3910.38
262700 1899.09 2008.56 0 3907.65
262800 1898.74 2007.17 0 3905.91
262900 1897.26 2001.72 0 3898.98
263000 1898.76 1997 0 3895.76
263100 1902.79 1993.32 0 3896.11
263200 1906.23 1990.21 0 3896.44
263300 1899.64 1990.13 0 3889.76
263400 1887.56 1993.76 0 3881.32
263500 1883.03 1999.07 0 3882.1
263600 1881.38 1999.69 0 3881.07
263700 1883.79 2003.22 0 3887.01
263800 1885.09 2003.11 0 3888.2
263900 1885.91 2001.25 0 3887.16
264000 1887.49 2001.6 0 3889.1
264100 1890.26 2001.12 0 3891.38
264200 1892.47 2000.15 0 3892.62
264300 1893.2 2007.87 0 3901.07
264400 1895.27 2014.38 0 3909.65
264500 1903.44 2019.38 0 3922.82
264600 1913.08 2023.43 0 3936.51
264700 1920.47 2025.99 0 3946.46
264800 1923 2021.82 0 3944.82
264900 1923.87 2022.34 0 3946.21
265000 1923.93 2021.74 0 3945.67
265100 1922.66 2026.02 0 3948.68
265200 1918.49 2030.92 0 3949.41
265300 1917.93 2034.71 0 3952.64
265400 1917.81 2040.1 0 3957.91
265500 1922.17 2039.74 0 3961.9
265600 1924.77 2042.55 0 3967.32
265700 1926.29 2047.07 0 3973.35
265800 1927.43 2054.55 0 3981.98
265900 1932.36 2056.82 0 3989.18
266000 1939.09 2056.86 0 3995.95
266100 1944.75 2050.19 0 3994.94
266200 1947.89 2039.88 0 3987.77
266300 1956.67 2032.56 0 3989.23
266400 1963 2029.41 0 3992.41
266500 1963.7 2031.74 0 3995.44
266600 1959.39 2031.27 0 3990.65
266700 1955.92 2034.55 0 3990.47
266800 1955.13 2035.72 0 3990.84
