# Time-averaged data for fix 4
# TimeStep c_1[1] c_1[2] c_1[3] c_1[4]
26500 19.8621 21.7471 0 41.6092
26600 21.0659 21.0943 0 42.1602
26700 21.7388 20.6235 0 42.3623
26800 22.2768 20.0758 0 42.3526
26900 22.4808 20.4956 0 42.9763
27000 22.7705 21.1143 0 43.8848
27100 23.9358 22.5112 0 46.447
27200 24.3731 23.5655 0 47.9386
27300 24.042 23.0309 0 47.0728
27400 24.3473 22.588 0 46.9353
27500 24.6401 22.5096 0 47.1497
27600 24.4182 23.0586 0 47.4768
27700 24.4697 24.8775 0 49.3472
27800 24.4603 26.2246 0 50.6849
27900 24.1424 27.0411 0 51.1835
28000 22.5968 27.5936 0 50.1904
28100 20.8029 28.0554 0 48.8583
28200 19.6124 28.463 0 48.0754
28300 19.125 27.1996 0 46.3246
28400 19.3086 26.6519 0 45.9605
28500 20.2208 26.9045 0 47.1253
28600 20.9207 27.1271 0 48.0478
28700 21.4184 26.1808 0 47.5992
28800 21.7868 25.3043 0 47.091
28900 22.6467 23.6362 0 46.2829
29000 23.8106 21.8909 0 45.7016
29100 22.9172 19.6106 0 42.5278
29200 21.1219 17.9434 0 39.0653
29300 19.9175 17.5283 0 37.4458
29400 19.5322 18.4619 0 37.9941
29500 19.1067 18.6903 0 37.797
29600 19.1159 19.0044 0 38.1203
29700 19.9823 19.0689 0 39.0512
29800 20.3028 18.9339 0 39.2367
29900 20.5969 18.4671 0 39.064
30000 20.4843 17.6401 0 38.1244
30100 19.4709 16.88 0 36.3509
30200 18.2682 15.9607 0 34.2289
30300 16.9567 14.0073 0 30.964
30400 16.3359 13.3687 0 29.7046
30500 15.9967 13.7043 0 29.7011
30600 15.2373 13.6263 0 28.8637
30700 14.4543 13.1598 0 27.6141
30800 14.2827 13.2155 0 27.4983
30900 14.7615 13.6866 0 28.4481
31000 15.2461 13.7897 0 29.0357
31100 15.3198 13.5816 0 28.9014
31200 14.9877 13.4253 0 28.413
31300 14.1392 13.6781 0 27.8174
31400 12.9576 14.3252 0 27.2828
31500 11.9489 15.2807 0 27.2296
31600 10.9492 16.0312 0 26.9803
31700 10.2274 16.5334 0 26.7608
31800 9.50493 17.0087 0 26.5136
31900 9.6666 17.3264 0 26.993
32000 10.6763 17.1436 0 27.8199
32100 11.5137 15.7776 0 27.2912
32200 12.1222 13.9149 0 26.0371
32300 13.0089 12.5536 0 25.5625
32400 13.5737 12.1069 0 25.6806
32500 13.9252 11.9288 0 25.854
32600 13.9711 12.1463 0 26.1174
32700 13.9624 12.7018 0 26.6643
32800 14.9509 13.519 0 28.4699
32900 16.1491 14.8181 0 30.9672
33000 16.5109 15.7714 0 32.2823
33100 16.9038 16.5158 0 33.4196
33200 16.2701 17.2204 0 33.4905
33300 15.3811 18.9445 0 34.3256
33400 14.1035 21.0646 0 35.1682
33500 12.9784 20.6802 0 33.6586
33600 12.6244 19.8539 0 32.4783
33700 12.3546 19.3344 0 31.689
33800 12.1273 19.0347 0 31.162
33900 11.6465 18.6725 0 30.319
