LAMMPS data file via write_data, version 31 Mar 2017, timestep = 10000000

40 atoms
1 atom types
39 bonds
1 bond types

-2.0000000000000000e+01 2.0000000000000000e+01 xlo xhi
-2.0000000000000000e+01 2.0000000000000000e+01 ylo yhi
-2.0000000000000000e+00 2.0000000000000000e+00 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # molecular

37 7.4099563067838059e-01 4.3697720066046170e-01 0.0000000000000000e+00
38 -6.1499486529972613e-01 -7.0530476474087478e-01 0.0000000000000000e+00
39 1.3605699578889931e-02 5.6482799376208392e-01 0.0000000000000000e+00
40 5.3295385113244564e-01 -1.2898705085752999e+00 0.0000000000000000e+00
1 -4.6138066121654092e-01 -1.9735348006434006e+00 0.0000000000000000e+00
2 -8.1452220325120950e-01 8.4359771938177153e-01 0.0000000000000000e+00
4 4.8784453271684275e-01 -1.2854416493127202e-01 0.0000000000000000e+00
5 3.3249804048688691e-01 4.7226268133331339e-01 0.0000000000000000e+00
3 -2.2388112809078105e+00 -1.5526872911747955e+00 0.0000000000000000e+00
6 1.5859903584464841e+00 -1.7361477726472674e+00 0.0000000000000000e+00
14 2.4883158272222743e+00 3.1655555969058863e-01 0.0000000000000000e+00
16 1.1839758757556296e+00 5.3742025360367462e-01 0.0000000000000000e+00
7 4.5862464797553598e-01 -3.3407960823266736e-01 0.0000000000000000e+00
12 -1.3434642902973566e+00 1.5278059556323582e+00 0.0000000000000000e+00
13 1.7041340458445569e+00 -7.1326272293855331e-01 0.0000000000000000e+00
15 4.9593676675460591e-01 1.3700613081165749e+00 0.0000000000000000e+00
17 -1.0608627702221594e+00 3.3855762515714960e-01 0.0000000000000000e+00
19 -3.2181937282178716e+00 -3.6796672399738500e-01 0.0000000000000000e+00
20 1.5145197609079037e+00 -1.7464850108020244e-01 0.0000000000000000e+00
8 3.3162290477458878e-01 -1.1076773078220625e+00 0.0000000000000000e+00
11 -1.1375245360480568e+00 5.0021511494332427e-02 0.0000000000000000e+00
18 -3.7127862179428397e+00 1.6146519806765569e+00 0.0000000000000000e+00
9 7.6256727854255280e-01 -1.0565821909744579e+00 0.0000000000000000e+00
10 6.0864586695804274e-02 -1.3022363579548238e-01 0.0000000000000000e+00
21 -3.0815863099353369e-01 -1.5597766931723953e+00 0.0000000000000000e+00
22 1.7843700657966153e+00 2.5211103312083444e-01 0.0000000000000000e+00

Bonds

1 1 23 24
2 1 25 26
3 1 26 27
4 1 24 25
5 1 27 28
6 1 28 29
7 1 29 30
8 1 30 31
9 1 31 32
10 1 32 33
11 1 33 34
12 1 34 35
13 1 35 36
14 1 36 37
15 1 37 38
16 1 38 39
17 1 39 40
18 1 1 2
19 1 2 3
20 1 4 5
21 1 5 6
22 1 3 4
23 1 6 7
24 1 14 15
25 1 16 17
26 1 7 8
27 1 12 13
28 1 13 14
29 1 15 16
30 1 17 18
31 1 19 20
32 1 20 21
33 1 8 9
34 1 11 12
35 1 18 19
36 1 9 10
37 1 10 11
38 1 21 22
39 1 22 23
