# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 5.95177 -0.0482257 -0.241129
1000 6.09101 0.091006 0.45503
2000 6.13929 0.13929 0.696452
3000 6.00853 0.00853177 0.0426588
4000 5.85393 -0.146069 -0.730344
5000 5.95063 -0.0493714 -0.246857
6000 5.87429 -0.125708 -0.628538
7000 5.65681 -0.343194 -1.71597
8000 6.50257 0.502572 2.51286
9000 6.36192 0.361917 1.80959
10000 6.35482 0.354823 1.77412
11000 6.04657 0.0465732 0.232866
12000 5.91213 -0.0878699 -0.439349
13000 5.92354 -0.0764616 -0.382308
14000 6.16109 0.161094 0.805472
15000 5.6292 -0.3708 -1.854
16000 5.56968 -0.430318 -2.15159
17000 5.99077 -0.00922703 -0.0461352
18000 5.92757 -0.0724334 -0.362167
19000 6.25176 0.251762 1.25881
20000 6.23735 0.237348 1.18674
21000 6.24593 0.245933 1.22967
22000 5.57948 -0.420524 -2.10262
23000 5.47624 -0.523757 -2.61878
24000 5.35185 -0.648151 -3.24075
25000 5.94456 -0.0554389 -0.277195
26000 6.08439 0.0843914 0.421957
27000 6.09485 0.0948466 0.474233
28000 6.5564 0.5564 2.782
29000 6.83331 0.833308 4.16654
30000 6.70347 0.703469 3.51734
31000 6.30711 0.307111 1.53555
32000 6.36889 0.368893 1.84447
33000 6.09116 0.0911642 0.455821
34000 5.96048 -0.03952 -0.1976
35000 5.48645 -0.513547 -2.56774
36000 5.26954 -0.730464 -3.65232
37000 5.54108 -0.458924 -2.29462
38000 6.39087 0.390868 1.95434
39000 6.13263 0.13263 0.663149
40000 5.92725 -0.0727516 -0.363758
41000 6.00669 0.00669143 0.0334572
42000 5.87231 -0.127686 -0.638428
43000 4.97689 -1.02311 -5.11553
44000 5.90237 -0.0976255 -0.488127
45000 5.99495 -0.0050545 -0.0252725
46000 5.75415 -0.245853 -1.22926
47000 5.41444 -0.585565 -2.92782
48000 5.83877 -0.161227 -0.806137
49000 6.22465 0.224649 1.12325
50000 5.96643 -0.0335738 -0.167869
51000 5.95762 -0.0423804 -0.211902
52000 5.85514 -0.144861 -0.724306
53000 5.60118 -0.398817 -1.99408
54000 5.38405 -0.615952 -3.07976
55000 5.65245 -0.347546 -1.73773
56000 6.32721 0.327211 1.63605
57000 6.90616 0.906165 4.53082
58000 6.98227 0.982267 4.91133
59000 6.50804 0.508044 2.54022
60000 6.07388 0.073877 0.369385
61000 6.25887 0.258875 1.29437
62000 6.58443 0.584427 2.92213
63000 5.98856 -0.0114364 -0.0571818
64000 6.38019 0.38019 1.90095
65000 6.00142 0.00142404 0.00712021
66000 5.80787 -0.19213 -0.960648
67000 6.26247 0.262469 1.31234
68000 6.55708 0.557083 2.78541
