# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 15.2292 1.22918 6.14589
1000 15.1178 1.11781 5.58903
2000 15.5614 1.56138 7.80689
3000 15.067 1.067 5.33499
4000 15.2812 1.28117 6.40585
5000 15.7055 1.70552 8.52761
6000 15.4958 1.49578 7.47888
7000 15.7269 1.72691 8.63454
8000 15.8911 1.89114 9.45571
9000 15.5764 1.57635 7.88176
10000 15.994 1.99403 9.97013
11000 14.4394 0.439411 2.19706
12000 15.0019 1.00188 5.00942
13000 15.0673 1.06733 5.33665
14000 14.495 0.495048 2.47524
15000 14.4183 0.418335 2.09168
16000 14.1665 0.166474 0.832369
17000 14.1052 0.105188 0.525941
18000 14.6525 0.652504 3.26252
19000 15.0773 1.07725 5.38627
20000 14.4048 0.404795 2.02398
21000 14.0707 0.0707485 0.353742
22000 14.5015 0.501548 2.50774
23000 14.9821 0.98205 4.91025
24000 14.8581 0.858117 4.29059
25000 15.0534 1.05336 5.2668
26000 14.8235 0.82355 4.11775
27000 15.2993 1.29926 6.4963
28000 16.0943 2.09427 10.4714
29000 14.7369 0.736865 3.68432
30000 15.547 1.54705 7.73524
31000 15.8882 1.8882 9.44099
32000 15.8079 1.80785 9.03925
33000 15.6755 1.67551 8.37753
34000 15.4961 1.49607 7.48035
35000 14.3237 0.323679 1.6184
36000 15.1234 1.12341 5.61703
37000 14.7098 0.709821 3.5491
38000 15.0122 1.01217 5.06086
39000 14.4335 0.433526 2.16763
40000 14.7371 0.737096 3.68548
41000 15.039 1.03903 5.19516
42000 15.09 1.09 5.45
43000 15.4988 1.49883 7.49417
44000 15.4233 1.42332 7.11662
45000 15.3998 1.39977 6.99886
46000 15.3099 1.30994 6.54969
47000 14.9265 0.926545 4.63272
48000 14.3819 0.381929 1.90965
49000 14.8755 0.875456 4.37728
50000 15.8094 1.80938 9.04688
51000 15.2129 1.21295 6.06473
52000 15.3185 1.31847 6.59235
53000 14.6826 0.682639 3.41319
54000 14.7323 0.732304 3.66152
55000 13.4571 -0.54295 -2.71475
56000 13.3736 -0.626375 -3.13187
57000 13.3394 -0.660569 -3.30284
58000 13.7271 -0.27291 -1.36455
59000 13.7665 -0.233518 -1.16759
60000 13.7646 -0.235379 -1.17689
61000 14.3968 0.396777 1.98389
62000 14.6903 0.690283 3.45142
63000 14.8983 0.898271 4.49136
64000 14.6591 0.659055 3.29527
65000 15.2331 1.23306 6.16528
66000 15.5727 1.57268 7.86339
67000 13.7837 -0.216268 -1.08134
68000 13.8821 -0.117915 -0.589575
69000 14.0851 0.0851192 0.425596
70000 15.1196 1.11963 5.59816
71000 15.1519 1.15193 5.75966
72000 14.3452 0.345231 1.72615
73000 15.273 1.27298 6.36491
74000 14.8034 0.803358 4.01679
75000 15.2843 1.28433 6.42167
76000 14.1759 0.175924 0.879618
77000 14.6875 0.687505 3.43752
78000 14.5545 0.554534 2.77267
79000 14.1304 0.130387 0.651937
80000 14.0528 0.0527896 0.263948
81000 13.4742 -0.525798 -2.62899
82000 14.2742 0.274161 1.37081
83000 14.7032 0.70316 3.5158
84000 14.0337 0.0337327 0.168664
85000 14.0148 0.0147692 0.0738458
86000 14.6275 0.627535 3.13768
87000 14.3553 0.355327 1.77664
88000 14.5575 0.557466 2.78733
89000 14.36 0.359994 1.79997
90000 14.5502 0.550181 2.75091
91000 14.9592 0.959215 4.79607
92000 15.2545 1.25455 6.27274
93000 15.9847 1.98473 9.92364
94000 15.194 1.19401 5.97004
95000 15.6276 1.62762 8.13808
96000 15.0582 1.05817 5.29086
97000 14.2924 0.292425 1.46212
98000 14.2879 0.287876 1.43938
99000 14.9606 0.960582 4.80291
100000 15.2649 1.26489 6.32447
101000 15.0378 1.03781 5.18906
102000 13.8066 -0.19337 -0.96685
103000 14.5134 0.513399 2.56699
104000 14.1839 0.183903 0.919513
105000 14.4629 0.462923 2.31461
106000 13.8359 -0.164097 -0.820484
107000 14.5856 0.585635 2.92818
108000 13.9631 -0.0369085 -0.184542
109000 15.4578 1.45779 7.28893
110000 15.3574 1.3574 6.78702
111000 15.2081 1.20809 6.04045
112000 13.7518 -0.248173 -1.24087
113000 13.9231 -0.0769352 -0.384676
114000 13.7669 -0.233083 -1.16542
115000 13.919 -0.0809714 -0.404857
116000 14.049 0.0489831 0.244915
117000 14.9625 0.962493 4.81246
118000 15.0568 1.05681 5.28405
119000 14.6459 0.645945 3.22973
120000 14.6309 0.630883 3.15441
121000 14.8178 0.817845 4.08922
122000 14.4821 0.482057 2.41028
123000 14.8018 0.801759 4.00879
124000 15.1306 1.1306 5.653
125000 14.7833 0.783258 3.91629
126000 14.7561 0.756105 3.78053
127000 14.3404 0.3404 1.702
128000 15.515 1.515 7.57502
129000 15.3141 1.31414 6.57071
130000 13.9603 -0.0397093 -0.198547
131000 14.4507 0.450718 2.25359
132000 14.5826 0.582576 2.91288
133000 14.0879 0.0879071 0.439535
134000 15.5277 1.52768 7.63838
135000 14.8008 0.800785 4.00392
136000 14.5855 0.585545 2.92772
137000 15.4427 1.44266 7.21328
138000 15.7661 1.7661 8.83052
139000 16.0806 2.08061 10.403
140000 15.0508 1.05078 5.25388
141000 15.8465 1.84651 9.23257
142000 15.8434 1.84344 9.21718
143000 14.99 0.989952 4.94976
144000 15.2241 1.22412 6.12062
145000 15.9247 1.92474 9.62368
146000 15.9311 1.93107 9.65535
147000 15.9103 1.91034 9.5517
148000 14.7852 0.785212 3.92606
149000 15.6702 1.67017 8.35084
150000 15.9865 1.98654 9.93269
