# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 25.4716 0.471605 2.35803
1000 25.3091 0.309073 1.54536
2000 25.9663 0.966258 4.83129
3000 25.3924 0.392423 1.96211
4000 24.9402 -0.05981 -0.29905
5000 25.3368 0.336781 1.6839
6000 25.7238 0.723782 3.61891
7000 24.2821 -0.71793 -3.58965
8000 24.6856 -0.314392 -1.57196
9000 24.6381 -0.361856 -1.80928
10000 24.9104 -0.0895966 -0.447983
11000 24.3344 -0.665623 -3.32811
12000 24.5016 -0.498376 -2.49188
13000 23.5156 -1.48442 -7.42208
14000 24.3191 -0.680921 -3.4046
15000 24.4258 -0.574161 -2.8708
16000 25.1847 0.184705 0.923526
17000 24.7592 -0.240828 -1.20414
18000 25.4105 0.410539 2.0527
19000 25.2223 0.222333 1.11167
20000 24.5079 -0.492146 -2.46073
21000 25.3659 0.36587 1.82935
22000 24.3486 -0.651354 -3.25677
23000 24.9583 -0.0416786 -0.208393
24000 24.8094 -0.190616 -0.953081
25000 24.2552 -0.744757 -3.72378
26000 24.092 -0.908016 -4.54008
27000 25.24 0.240002 1.20001
28000 24.7001 -0.299926 -1.49963
29000 25.012 0.0119763 0.0598816
30000 25.6793 0.679325 3.39663
31000 24.8389 -0.161113 -0.805563
32000 25.6296 0.629551 3.14775
33000 25.2119 0.211886 1.05943
34000 24.4847 -0.515251 -2.57625
35000 24.3734 -0.626586 -3.13293
36000 25.8891 0.889081 4.4454
37000 24.5983 -0.401729 -2.00864
38000 25.2031 0.203146 1.01573
39000 25.4535 0.453539 2.2677
40000 25.3909 0.39094 1.9547
41000 25.2301 0.230063 1.15032
42000 25.3115 0.311511 1.55755
43000 25.2728 0.272807 1.36404
44000 24.4627 -0.537324 -2.68662
45000 25.1809 0.180869 0.904345
46000 24.642 -0.35798 -1.7899
47000 24.1333 -0.866688 -4.33344
48000 24.1371 -0.86289 -4.31445
49000 25.2748 0.274812 1.37406
50000 24.7265 -0.273496 -1.36748
51000 25.2024 0.202422 1.01211
52000 23.6998 -1.30018 -6.50091
53000 25.3579 0.357945 1.78972
54000 25.2765 0.2765 1.3825
55000 25.2114 0.211391 1.05695
56000 24.6104 -0.389604 -1.94802
57000 25.5082 0.50824 2.5412
58000 25.5595 0.559478 2.79739
59000 25.4772 0.477157 2.38578
60000 25.5935 0.593479 2.96739
61000 25.033 0.032988 0.16494
62000 24.9471 -0.0529171 -0.264585
63000 24.2278 -0.772213 -3.86106
64000 23.6504 -1.34957 -6.74785
65000 25.3341 0.334085 1.67042
66000 25.5234 0.52343 2.61715
67000 24.7613 -0.238672 -1.19336
68000 25.8416 0.841597 4.20799
69000 26.1004 1.10035 5.50177
70000 25.8979 0.897945 4.48972
71000 25.2611 0.261141 1.30571
72000 25.6692 0.669199 3.346
73000 25.5536 0.553558 2.76779
74000 24.7272 -0.272806 -1.36403
75000 24.426 -0.573987 -2.86994
76000 24.946 -0.0540033 -0.270016
77000 25.036 0.0359851 0.179926
78000 23.8846 -1.11542 -5.57711
79000 24.3872 -0.612838 -3.06419
80000 24.51 -0.490001 -2.45001
81000 25.2885 0.288463 1.44231
82000 24.7329 -0.267137 -1.33569
83000 24.9786 -0.0213622 -0.106811
84000 25.1403 0.140313 0.701565
85000 23.6564 -1.34365 -6.71823
86000 24.7265 -0.273509 -1.36754
87000 24.6771 -0.322925 -1.61463
88000 24.8559 -0.144057 -0.720286
89000 25.3983 0.398274 1.99137
90000 25.2859 0.285859 1.4293
91000 24.8283 -0.17171 -0.858549
92000 24.4021 -0.597908 -2.98954
93000 23.9504 -1.04958 -5.24791
94000 24.0943 -0.905712 -4.52856
95000 25.0686 0.0686378 0.343189
96000 24.5773 -0.422691 -2.11346
97000 25.6492 0.649244 3.24622
98000 26.1157 1.11571 5.57856
99000 24.6884 -0.311648 -1.55824
100000 24.2758 -0.724188 -3.62094
101000 24.5638 -0.436163 -2.18081
102000 24.9511 -0.0489104 -0.244552
103000 25.0368 0.0367829 0.183915
104000 26.2538 1.25376 6.26878
105000 24.5375 -0.462478 -2.31239
106000 24.2372 -0.762839 -3.81419
107000 24.8986 -0.101388 -0.506938
