# Time-averaged data for fix 4
# TimeStep c_1 v_dist v_fz
0 11.8253 -0.174664 -0.87332
1000 12.5427 0.54271 2.71355
2000 12.8255 0.825539 4.1277
3000 12.7966 0.796609 3.98304
4000 12.4514 0.45143 2.25715
5000 11.728 -0.271973 -1.35987
6000 11.7807 -0.219281 -1.09641
7000 11.6544 -0.345617 -1.72809
8000 12.1138 0.113849 0.569247
9000 12.847 0.847014 4.23507
10000 12.0466 0.0465607 0.232804
11000 11.4333 -0.566703 -2.83351
12000 13.069 1.06898 5.34492
13000 11.9289 -0.0711368 -0.355684
14000 11.7391 -0.260857 -1.30428
15000 12.4305 0.430504 2.15252
16000 12.9756 0.975591 4.87795
17000 12.8884 0.888354 4.44177
18000 13.5117 1.51166 7.5583
19000 13.0232 1.02318 5.11592
20000 12.1129 0.112928 0.564642
21000 12.9347 0.934711 4.67355
22000 12.351 0.351014 1.75507
23000 13.163 1.16299 5.81495
24000 12.6381 0.638058 3.19029
25000 12.007 0.00695034 0.0347517
26000 12.8011 0.801061 4.0053
27000 12.6693 0.669318 3.34659
28000 13.167 1.16703 5.83514
29000 13.3077 1.30766 6.53829
30000 12.854 0.853991 4.26995
31000 12.4691 0.469124 2.34562
32000 12.9068 0.906844 4.53422
33000 12.7062 0.706191 3.53095
34000 12.3697 0.369679 1.8484
35000 12.5464 0.546358 2.73179
36000 12.5396 0.539619 2.69809
37000 12.7286 0.728566 3.64283
38000 12.6266 0.626588 3.13294
39000 12.5776 0.577629 2.88815
40000 12.75 0.749969 3.74984
41000 13.0221 1.02212 5.1106
42000 13.2026 1.20258 6.0129
43000 13.6859 1.68594 8.42969
44000 12.728 0.727968 3.63984
45000 12.4798 0.479787 2.39893
46000 12.3739 0.37394 1.8697
47000 12.7012 0.701214 3.50607
48000 12.6233 0.623335 3.11667
49000 12.061 0.0610276 0.305138
50000 11.9217 -0.0782692 -0.391346
51000 11.9723 -0.027675 -0.138375
52000 11.8052 -0.194758 -0.973791
53000 12.3403 0.340316 1.70158
54000 12.3169 0.316903 1.58452
55000 12.7827 0.782693 3.91347
56000 12.7228 0.722834 3.61417
57000 13.0308 1.03082 5.15409
58000 12.4416 0.441606 2.20803
59000 12.845 0.844953 4.22476
60000 12.2444 0.244409 1.22204
61000 12.3053 0.305267 1.52634
62000 12.2765 0.27654 1.3827
63000 12.3137 0.313685 1.56843
64000 12.6966 0.696581 3.48291
65000 12.4748 0.474788 2.37394
66000 12.5607 0.560673 2.80336
67000 12.0626 0.0626229 0.313115
68000 12.618 0.618003 3.09001
69000 13.02 1.01996 5.0998
